timestep = 0
vx	vy
5.88414	6.97297	
8.99835	0.0128983	
2.7402	1.30661	
2.96517	1.46632	
3.13943	1.39625	
2.60306	0.356922	
2.7648	0.0341256	
5.65447	1.25465	
5.41106	0.374827	
4.72992	1.85971	
4.51059	1.19647	
4.48466	1.67212	
2.96273	3.28285	
3.04811	3.01806	
3.99949	4.03005	
3.45996	3.978	
4.51856	3.51695	
4.29655	3.53998	
3.78175	2.88669	
4.99195	2.56578	
4.6766	2.14173	
3.90881	2.38999	
8.50313	0.768361	
9.35211	1.22819	
8.34167	1.49857	
8.84571	2.10364	
9.41384	1.89006	
4.80335	0.664969	
5.27682	0.338307	
3.79905	0.155756	
3.53142	0.736816	
7.79968	9.77173	
7.53957	0.509971	
7.45215	0.346646	
7.43851	1.44562	
7.35762	1.56768	
6.32708	1.29554	
6.01145	1.4191	
3.78968	0.0825083	
4.80826	9.59258	
6.5547	0.61355	
7.13393	0.289616	
timestep = 4.87
vx	vy
5.95013	9.9231	
6.63586	9.23238	
6.15253	4.71628	
9.19984	4.46533	
8.88794	4.40676	
9.58038	7.10014	
1.68146	0.472216	
8.42552	3.70628	
5.77222	3.84877	
6.31644	3.45841	
3.82043	6.03868	
6.00944	8.08732	
5.37922	7.13709	
5.35605	7.24035	
4.73835	7.55134	
3.99718	6.58331	
2.37631	7.18354	
2.68296	6.71081	
3.74687	6.86828	
3.86482	7.2392	
6.74647	4.55726	
6.83188	3.77101	
7.75347	3.94771	
7.25265	3.57627	
7.2547	5.67985	
4.97952	4.67468	
4.34594	5.02678	
4.37665	5.54725	
9.51586	6.4723	
0.189884	6.11642	
0.202866	5.5346	
1.51331	7.16721	
1.22443	6.64256	
0.968654	0.0925645	
9.80783	8.25096	
9.10749	7.46181	
9.15652	7.9864	
9.91414	9.45445	
7.78013	7.85323	
6.86506	8.83508	
6.04532	9.35045	
9.04016	3.07536	
8.47503	3.43195	
8.74561	2.33694	
1.00678	3.25114	
1.33327	1.95041	
9.42363	3.19928	
9.62221	4.01928	
4.16165	4.91996	
2.52881	6.35676	
2.95223	5.84849	
1.49853	6.23038	
3.50518	7.64226	
1.15446	0.0114062	
7.38873	5.48993	
7.21451	4.83397	
7.72343	4.50702	
8.2744	5.45363	
8.3689	4.86793	
6.06402	4.95613	
5.54907	5.10325	
6.62385	5.67567	
9.06965	5.646	
9.19817	6.31557	
8.31829	7.10672	
8.32349	6.79037	
7.70473	7.6839	
8.07224	6.56019	
8.40616	5.62314	
6.94661	7.59962	
7.60278	6.55875	
6.54277	8.14167	
7.09739	6.8805	
9.83578	9.03446	
9.99176	8.85256	
8.79558	8.19097	
8.61398	8.86323	
7.37556	8.90218	
8.51466	9.65963	
8.72982	9.02255	
7.60139	8.67932	
0.413319	9.94216	
6.328	2.71792	
1.75421	2.66349	
1.8263	2.31693	
0.451159	1.40392	
9.99925	0.685113	
0.0512107	2.59595	
9.9342	2.10517	
2.91085	5.70386	
5.59972	8.99603	
4.38732	8.39326	
5.59489	8.51643	
4.77501	8.12726	
3.678	8.14852	
3.19791	8.75323	
2.60592	7.57803	
2.37741	9.57909	
1.26906	9.69622	
1.08826	9.16884	
6.4346	6.13998	
6.84958	7.3827	
5.44941	5.77267	
0.384824	7.68538	
1.06671	7.81442	
1.11718	7.94181	
0.655603	8.83632	
0.689722	6.65012	
0.257864	7.29142	
3.56062	9.27793	
3.4328	9.86736	
4.85853	9.31564	
4.39708	8.97655	
5.04147	4.02322	
5.54205	3.74708	
6.77983	2.48426	
7.33879	2.89485	
7.87573	2.38828	
7.74422	2.76607	
6.85696	1.66162	
5.79053	2.37014	
5.39869	2.63651	
9.75776	4.05989	
0.456451	3.67287	
0.650158	3.2439	
2.96047	1.80921	
2.54244	2.23467	
1.73767	1.38668	
1.33476	1.67026	
0.859327	1.3207	
8.99929	0.0360435	
9.77035	0.693305	
8.53797	0.753785	
0.399308	2.67901	
2.27066	5.41213	
3.05765	4.56244	
3.35028	5.1333	
1.56227	3.90067	
1.57028	4.3931	
2.23564	3.42979	
2.44289	3.51656	
2.57711	4.45547	
2.26355	4.70779	
0.954383	4.57262	
1.22826	4.66241	
0.338054	4.96021	
1.32175	5.80417	
1.51004	5.55632	
9.44496	5.24918	
0.323442	5.45766	
1.80801	8.72424	
1.80091	8.14428	
2.4573	7.89303	
2.92224	8.721	
2.45388	9.10424	
5.07574	5.93236	
6.01067	6.24935	
4.92149	6.62837	
5.88403	6.97321	
8.9979	0.0121098	
2.74069	1.30755	
2.9653	1.46616	
3.13877	1.39658	
2.6035	0.35834	
2.7649	0.034797	
5.65397	1.25484	
5.41094	0.375746	
4.73023	1.8579	
4.51041	1.19665	
4.48466	1.67172	
2.96238	3.28294	
3.04785	3.0185	
4.00041	4.02989	
3.46056	3.97762	
4.51864	3.51568	
4.29734	3.53931	
3.78222	2.88611	
4.99134	2.56416	
4.6768	2.13996	
3.90941	2.38894	
8.50189	0.767369	
9.35212	1.22796	
8.34092	1.49747	
8.84462	2.10263	
9.41318	1.88899	
4.80316	0.664027	
5.27591	0.337758	
3.79821	0.155531	
3.53043	0.738011	
7.79931	9.77134	
7.53936	0.50892	
7.45215	0.345847	
7.43898	1.44487	
7.35736	1.56657	
6.32917	1.29535	
6.01003	1.41957	
3.78801	0.0817604	
4.80687	9.59176	
6.5555	0.613652	
7.13436	0.289292	
timestep = 4.88
vx	vy
5.94893	9.92581	
6.63506	9.23313	
6.15306	4.71576	
9.20019	4.46449	
8.88881	4.40633	
9.58024	7.1012	
1.68213	0.471596	
8.42648	3.70584	
5.77287	3.84895	
6.31592	3.45896	
3.81891	6.03767	
6.00871	8.08599	
5.37974	7.13567	
5.3567	7.2387	
4.73834	7.55065	
3.99633	6.58261	
2.37594	7.18315	
2.68251	6.71017	
3.74733	6.86781	
3.86587	7.23934	
6.74654	4.55742	
6.83137	3.77172	
7.75421	3.94748	
7.25282	3.57624	
7.25387	5.67963	
4.98012	4.67323	
4.34573	5.02513	
4.37567	5.54599	
9.5151	6.4724	
0.189941	6.11631	
0.202438	5.53375	
1.51256	7.16699	
1.22429	6.64274	
0.969888	0.0925262	
9.80916	8.25113	
9.1074	7.46232	
9.15745	7.98675	
9.9139	9.45413	
7.78034	7.85268	
6.8648	8.83561	
6.04393	9.35079	
9.04117	3.07528	
8.47659	3.43139	
8.74622	2.33628	
1.00714	3.25007	
1.33322	1.95031	
9.42476	3.19901	
9.62277	4.01838	
4.1619	4.91842	
2.52832	6.35528	
2.95217	5.8472	
1.4989	6.22966	
3.50533	7.64206	
1.15595	0.0105021	
7.38861	5.48936	
7.21511	4.83363	
7.72414	4.50689	
8.27496	5.45331	
8.37002	4.86719	
6.06413	4.95567	
5.54902	5.1025	
6.62311	5.6754	
9.06925	5.64547	
9.19673	6.31572	
8.318	7.10635	
8.32251	6.79093	
7.70486	7.68331	
8.07108	6.56025	
8.40567	5.62344	
6.94717	7.59867	
7.60231	6.55854	
6.54242	8.14139	
7.09725	6.88008	
9.83651	9.03446	
9.99304	8.85224	
8.79658	8.19043	
8.6157	8.86208	
7.37659	8.90182	
8.51455	9.65817	
8.73089	9.0216	
7.60211	8.67824	
0.4135	9.94275	
6.3272	2.7176	
1.75529	2.66259	
1.82714	2.31724	
0.450323	1.40397	
9.99852	0.686091	
0.0516402	2.5948	
9.93339	2.10488	
2.91176	5.7028	
5.59926	8.99592	
4.38749	8.39306	
5.59397	8.51544	
4.77481	8.12668	
3.67737	8.14781	
3.19761	8.75188	
2.60561	7.57738	
2.37817	9.57907	
1.26985	9.69673	
1.08883	9.16944	
6.43363	6.14056	
6.85005	7.38145	
5.44818	5.77174	
0.385546	7.68542	
1.06667	7.81398	
1.11755	7.94106	
0.656237	8.83569	
0.690024	6.65109	
0.258395	7.29248	
3.56093	9.27747	
3.43387	9.8667	
4.8589	9.31575	
4.39716	8.97632	
5.04209	4.02246	
5.54254	3.74712	
6.77873	2.48407	
7.33899	2.89484	
7.87644	2.38778	
7.74558	2.76565	
6.85628	1.66198	
5.79052	2.37001	
5.39839	2.63704	
9.75782	4.05815	
0.456908	3.67152	
0.650942	3.2431	
2.96115	1.80958	
2.54344	2.23479	
1.73772	1.38642	
1.33504	1.66934	
0.859715	1.31977	
8.99874	0.0361437	
9.76983	0.693904	
8.53722	0.752825	
0.399955	2.67794	
2.27179	5.41118	
3.05799	4.56204	
3.35077	5.13219	
1.56188	3.89861	
1.56962	4.39157	
2.23583	3.42791	
2.44236	3.51575	
2.57667	4.4547	
2.26366	4.70657	
0.953585	4.57111	
1.22759	4.66121	
0.337204	4.95848	
1.32229	5.8034	
1.51047	5.55505	
9.4448	5.24761	
0.322807	5.45681	
1.80806	8.72504	
1.80065	8.14422	
2.45635	7.89234	
2.922	8.71984	
2.4541	9.10449	
5.07433	5.93105	
6.00932	6.2492	
4.92045	6.62703	
5.88365	6.97214	
8.99679	0.0116507	
2.74104	1.30764	
2.96594	1.46642	
3.13987	1.39581	
2.60397	0.357791	
2.76644	0.0337236	
5.65331	1.25576	
5.41137	0.376228	
4.72997	1.85762	
4.51093	1.19517	
4.48532	1.6712	
2.96252	3.28264	
3.04901	3.01778	
4.00108	4.02847	
3.46057	3.97707	
4.51902	3.51448	
4.29816	3.53778	
3.78329	2.88499	
4.99105	2.56376	
4.67653	2.13946	
3.91007	2.38833	
8.50124	0.765986	
9.35131	1.22778	
8.34064	1.49579	
8.84405	2.1017	
9.41204	1.88864	
4.8029	0.662423	
5.27599	0.336879	
3.79836	0.15367	
3.53126	0.736551	
7.79984	9.77028	
7.53884	0.508283	
7.4516	0.34568	
7.43902	1.44439	
7.35684	1.56692	
6.32967	1.29558	
6.00781	1.42057	
3.78852	0.0808369	
4.80703	9.59109	
6.55415	0.614555	
7.13312	0.289676	
timestep = 4.89
vx	vy
5.94836	9.92755	
6.63472	9.23309	
6.15307	4.71552	
9.20017	4.46481	
8.88918	4.40617	
9.58127	7.10007	
1.68253	0.470733	
8.42645	3.70524	
5.77197	3.84905	
6.31491	3.45851	
3.8179	6.03711	
6.00696	8.08626	
5.37845	7.13542	
5.35534	7.23965	
4.73695	7.55166	
3.99529	6.58261	
2.37594	7.18344	
2.68171	6.70976	
3.74639	6.86739	
3.86498	7.23944	
6.74613	4.55657	
6.83036	3.77038	
7.75379	3.94597	
7.25163	3.57431	
7.25362	5.67905	
4.97942	4.67241	
4.345	5.02411	
4.37468	5.54538	
9.51555	6.47156	
0.189851	6.1161	
0.202089	5.53423	
1.51345	7.16751	
1.22442	6.643	
0.970842	0.092669	
9.81007	8.2499	
9.10779	7.46183	
9.15764	7.9859	
9.91416	9.45362	
7.78047	7.85358	
6.86424	8.8353	
6.04352	9.34984	
9.04198	3.07453	
8.47663	3.43053	
8.74751	2.33549	
1.00641	3.24864	
1.33383	1.94921	
9.42539	3.19838	
9.62313	4.01857	
4.1621	4.91705	
2.52776	6.35507	
2.95177	5.84677	
1.49855	6.23003	
3.50516	7.64202	
1.15717	0.00985169	
7.38875	5.48828	
7.21519	4.83212	
7.72452	4.50516	
8.27498	5.45226	
8.3711	4.86601	
6.06367	4.95608	
5.54768	5.10244	
6.6228	5.67524	
9.06904	5.64526	
9.19681	6.31499	
8.31786	7.10626	
8.3227	6.79065	
7.7045	7.68368	
8.07024	6.56017	
8.4055	5.62307	
6.94653	7.59889	
7.60167	6.55823	
6.54154	8.14116	
7.09719	6.87946	
9.83682	9.03358	
9.99418	8.85128	
8.79698	8.1905	
8.61612	8.86168	
7.3761	8.90187	
8.51358	9.65828	
8.73043	9.02037	
7.60209	8.67876	
0.414457	9.94245	
6.32678	2.71642	
1.75498	2.66183	
1.82773	2.31635	
0.450769	1.40417	
9.99927	0.68593	
0.0525359	2.59394	
9.93423	2.10466	
2.91157	5.70263	
5.59836	8.99551	
4.38702	8.393	
5.59261	8.51591	
4.77353	8.12794	
3.67742	8.1473	
3.19808	8.75078	
2.60624	7.57744	
2.37827	9.57797	
1.27045	9.69631	
1.08853	9.16929	
6.43305	6.14039	
6.84937	7.38131	
5.44637	5.77097	
0.386634	7.68479	
1.068	7.81397	
1.11816	7.94089	
0.6564	8.8353	
0.690728	6.65084	
0.259702	7.29189	
3.56129	9.27563	
3.43451	9.86571	
4.85875	9.31511	
4.39718	8.97541	
5.04142	4.02177	
5.54115	3.74721	
6.77902	2.48211	
7.33886	2.89309	
7.87776	2.38694	
7.7463	2.76394	
6.85681	1.66079	
5.79091	2.36966	
5.39732	2.63732	
9.75763	4.05809	
0.456239	3.67105	
0.651161	3.24165	
2.96236	1.80911	
2.54394	2.23478	
1.73779	1.38552	
1.33558	1.6689	
0.860046	1.31967	
8.99893	0.0360015	
9.77066	0.693528	
8.53754	0.752139	
0.400654	2.67689	
2.27123	5.41112	
3.05839	4.5605	
3.35075	5.13118	
1.56144	3.89732	
1.56916	4.39069	
2.23568	3.42733	
2.44289	3.51482	
2.57723	4.45328	
2.26363	4.70596	
0.951804	4.57109	
1.22596	4.66115	
0.336273	4.95901	
1.32168	5.80372	
1.50965	5.55535	
9.44477	5.24773	
0.3222	5.45739	
1.80645	8.72522	
1.8	8.14464	
2.45655	7.8932	
2.92172	8.7197	
2.45303	9.10442	
5.07281	5.92986	
6.00806	6.24858	
4.91896	6.62614	
5.88247	6.97129	
8.99648	0.01149	
2.74157	1.30709	
2.96712	1.46619	
3.14117	1.39537	
2.60434	0.357001	
2.76741	0.032729	
5.65278	1.25705	
5.41135	0.376491	
4.7305	1.85766	
4.51197	1.19483	
4.4864	1.6709	
2.96246	3.28213	
3.04908	3.01798	
4.00145	4.02703	
3.46096	3.97547	
4.51842	3.51316	
4.29813	3.5366	
3.78335	2.88432	
4.99027	2.56317	
4.67665	2.13891	
3.91049	2.38785	
8.50122	0.766023	
9.35211	1.22718	
8.3409	1.49554	
8.84504	2.10088	
9.41298	1.88763	
4.80288	0.663107	
5.27541	0.336978	
3.79853	0.154196	
3.53237	0.736355	
7.79897	9.77057	
7.53822	0.508583	
7.45076	0.34572	
7.4389	1.44489	
7.35705	1.5667	
6.33096	1.295	
6.0066	1.42118	
3.78857	0.0806127	
4.80679	9.59001	
6.5538	0.614646	
7.13223	0.289314	
timestep = 4.9
vx	vy
5.94786	9.9276	
6.63508	9.23156	
6.152	4.71427	
9.19913	4.4641	
8.88833	4.4059	
9.58021	7.10128	
1.68384	0.470731	
8.42656	3.7048	
5.77097	3.84808	
6.31366	3.45732	
3.81799	6.03665	
6.00652	8.08534	
5.37837	7.13407	
5.3557	7.23901	
4.73686	7.55118	
3.99516	6.58279	
2.37576	7.18359	
2.68157	6.71058	
3.74634	6.86746	
3.86452	7.23886	
6.74508	4.55502	
6.82913	3.76911	
7.75417	3.94525	
7.25142	3.57308	
7.25305	5.67731	
4.97846	4.67242	
4.34481	5.02339	
4.37516	5.54511	
9.51563	6.47179	
0.190349	6.11523	
0.202551	5.53266	
1.51298	7.16666	
1.22408	6.64201	
0.972146	0.0919134	
9.80947	8.25012	
9.10636	7.46306	
9.15694	7.98674	
9.91502	9.453	
7.78046	7.85436	
6.86447	8.83424	
6.04296	9.348	
9.04185	3.0739	
8.47721	3.42958	
8.74722	2.33436	
1.0065	3.2475	
1.33386	1.94725	
9.42456	3.1976	
9.62266	4.01721	
4.16263	4.91593	
2.52729	6.35477	
2.95186	5.84542	
1.49838	6.22908	
3.50462	7.6421	
1.1587	0.00951461	
7.38808	5.48693	
7.21502	4.83114	
7.7249	4.50482	
8.2741	5.4518	
8.37109	4.86636	
6.06332	4.95517	
5.54754	5.10242	
6.62294	5.67421	
9.06934	5.64509	
9.19729	6.31506	
8.3172	7.1069	
8.32285	6.79146	
7.70427	7.68396	
8.07	6.55946	
8.40497	5.62261	
6.94617	7.59816	
7.60157	6.55709	
6.54087	8.14003	
7.09814	6.87904	
9.83779	9.03393	
9.99484	8.85135	
8.7975	8.19122	
8.61728	8.86181	
7.37674	8.90133	
8.51337	9.65798	
8.73114	9.02001	
7.60255	8.67901	
0.415695	9.94141	
6.32623	2.71557	
1.75437	2.66087	
1.82741	2.31502	
0.450726	1.4027	
9.99959	0.684613	
0.0522219	2.59261	
9.93364	2.10412	
2.91189	5.70106	
5.59799	8.99397	
4.38709	8.39236	
5.59293	8.5152	
4.77337	8.1276	
3.67737	8.14711	
3.19858	8.75131	
2.60611	7.57741	
2.379	9.57784	
1.27189	9.69654	
1.08905	9.1697	
6.43384	6.14032	
6.84943	7.38035	
5.4462	5.77084	
0.384988	7.6841	
1.06687	7.81233	
1.11749	7.94013	
0.656015	8.83548	
0.690196	6.64997	
0.258591	7.2921	
3.56111	9.27518	
3.43352	9.8652	
4.85814	9.31351	
4.39727	8.97448	
5.04106	4.02099	
5.54125	3.74611	
6.77882	2.48199	
7.33928	2.89275	
7.87828	2.38582	
7.7478	2.76347	
6.8576	1.66078	
5.79113	2.36915	
5.39751	2.63628	
9.75736	4.05708	
0.456484	3.67035	
0.651661	3.23988	
2.9631	1.80822	
2.54376	2.23439	
1.73816	1.38498	
1.3358	1.66711	
0.860738	1.31753	
8.99905	0.0356821	
9.77108	0.693159	
8.53781	0.752257	
0.40082	2.67464	
2.27126	5.41002	
3.05876	4.55963	
3.35204	5.13005	
1.56176	3.89693	
1.57024	4.39003	
2.23515	3.42714	
2.44245	3.51406	
2.57726	4.45249	
2.26445	4.70555	
0.951441	4.5713	
1.22609	4.66087	
0.335771	4.95905	
1.32084	5.8028	
1.50927	5.55478	
9.44468	5.24678	
0.321698	5.45667	
1.80624	8.72499	
1.79933	8.14392	
2.45648	7.89257	
2.9217	8.71957	
2.45311	9.10407	
5.07243	5.93014	
6.00828	6.24819	
4.91874	6.62535	
5.8822	6.9703	
8.99654	0.0106137	
2.74154	1.30739	
2.96701	1.46547	
3.14104	1.39543	
2.60478	0.357569	
2.76761	0.032868	
5.65177	1.2569	
5.41089	0.375619	
4.73001	1.85678	
4.51075	1.19485	
4.486	1.6711	
2.96218	3.28057	
3.04957	3.01714	
4.00193	4.02597	
3.46173	3.97391	
4.51861	3.51255	
4.2984	3.53572	
3.78461	2.88365	
4.99084	2.56256	
4.67698	2.13805	
3.91145	2.38747	
8.50062	0.766293	
9.35241	1.22752	
8.34002	1.4949	
8.84439	2.10031	
9.41246	1.88774	
4.80174	0.662659	
5.2744	0.336554	
3.79763	0.1536	
3.53126	0.73651	
7.7991	9.7698	
7.53767	0.50808	
7.45098	0.344222	
7.43826	1.44389	
7.35704	1.56571	
6.33294	1.29377	
6.0053	1.4213	
3.78765	0.0798334	
4.80608	9.58832	
6.55431	0.612587	
7.13243	0.287191	
timestep = 4.91
vx	vy
5.94666	9.92967	
6.6346	9.23228	
6.15253	4.71362	
9.19823	4.46339	
8.88715	4.40461	
9.58058	7.10139	
1.68384	0.470866	
8.4255	3.70343	
5.77136	3.84745	
6.31351	3.45717	
3.81829	6.03678	
6.00712	8.08526	
5.37979	7.13363	
5.35747	7.23849	
4.73849	7.55141	
3.99607	6.58235	
2.37615	7.18156	
2.68185	6.70966	
3.7471	6.86677	
3.86543	7.23813	
6.74575	4.55426	
6.8299	3.76875	
7.75409	3.94366	
7.25143	3.57248	
7.25322	5.67656	
4.97941	4.67191	
4.34554	5.02324	
4.37567	5.54415	
9.51634	6.47184	
0.191843	6.11516	
0.20374	5.53267	
1.51419	7.16498	
1.22539	6.64073	
0.972587	0.0917763	
9.80988	8.2496	
9.1065	7.4626	
9.15678	7.98601	
9.91426	9.4518	
7.7808	7.85399	
6.86524	8.83439	
6.04169	9.34875	
9.04152	3.07413	
8.47602	3.42922	
8.74714	2.33404	
1.00722	3.24632	
1.33472	1.94579	
9.42471	3.19787	
9.62242	4.01742	
4.16267	4.91685	
2.52799	6.35376	
2.95271	5.84556	
1.49948	6.22749	
3.50462	7.64151	
1.15915	0.00893008	
7.38774	5.48643	
7.21469	4.83075	
7.7247	4.5037	
8.27366	5.45097	
8.36992	4.86506	
6.06319	4.9555	
5.54803	5.10195	
6.62232	5.67407	
9.06953	5.64535	
9.19787	6.31548	
8.31655	7.10635	
8.32232	6.79219	
7.70441	7.68345	
8.06997	6.55988	
8.40554	5.62223	
6.94654	7.59799	
7.60143	6.5568	
6.54173	8.13964	
7.09771	6.87886	
9.83734	9.03275	
9.99556	8.85002	
8.79697	8.19048	
8.61645	8.86088	
7.37748	8.90062	
8.51257	9.65632	
8.73014	9.01811	
7.60242	8.67849	
0.415785	9.94133	
6.32578	2.71545	
1.75562	2.66	
1.82885	2.31416	
0.450916	1.4017	
9.99926	0.684136	
0.0528955	2.59214	
9.93418	2.10268	
2.9123	5.70013	
5.59739	8.99467	
4.38816	8.39208	
5.59325	8.51551	
4.77434	8.12841	
3.67812	8.14633	
3.19935	8.74979	
2.60613	7.57567	
2.38003	9.57786	
1.2729	9.69687	
1.08984	9.16993	
6.4337	6.14043	
6.84938	7.38016	
5.44637	5.77076	
0.386002	7.68354	
1.06836	7.81062	
1.11887	7.939	
0.656803	8.83484	
0.691639	6.64931	
0.259547	7.2922	
3.56188	9.2739	
3.43421	9.86418	
4.85758	9.31413	
4.39754	8.97378	
5.04167	4.0206	
5.54118	3.74545	
6.77852	2.4814	
7.33884	2.89196	
7.87781	2.38498	
7.74717	2.76258	
6.85842	1.66055	
5.79085	2.36881	
5.39665	2.63578	
9.75781	4.05638	
0.457052	3.66954	
0.652447	3.23928	
2.96348	1.80708	
2.54504	2.23366	
1.73795	1.38444	
1.3358	1.66566	
0.860687	1.31674	
8.99754	0.0347262	
9.76983	0.691705	
8.53742	0.750611	
0.401555	2.67373	
2.27139	5.40881	
3.05839	4.55856	
3.35184	5.12996	
1.56186	3.89538	
1.57013	4.38888	
2.23563	3.42593	
2.44277	3.51246	
2.5771	4.45023	
2.26433	4.70415	
0.952032	4.56993	
1.22629	4.66052	
0.336597	4.95794	
1.32211	5.80176	
1.50988	5.55423	
9.44474	5.24651	
0.322749	5.45614	
1.80621	8.72554	
1.79957	8.14339	
2.4565	7.89155	
2.92161	8.71866	
2.45355	9.10386	
5.07276	5.92912	
6.00828	6.24886	
4.91922	6.6243	
5.88287	6.97019	
8.99553	0.00948091	
2.74238	1.30696	
2.96727	1.46447	
3.1409	1.39452	
2.60534	0.357564	
2.76892	0.0321099	
5.65034	1.25713	
5.41029	0.376003	
4.72819	1.85627	
4.51011	1.19516	
4.48468	1.67097	
2.96319	3.27974	
3.05112	3.01644	
4.0024	4.0264	
3.46188	3.97346	
4.51928	3.51259	
4.29973	3.53629	
3.78611	2.88346	
4.99064	2.56244	
4.67616	2.13792	
3.91169	2.38703	
8.501	0.765197	
9.35199	1.22568	
8.34011	1.49342	
8.845	2.09905	
9.41315	1.88617	
4.8006	0.662793	
5.27274	0.33702	
3.79765	0.15295	
3.53167	0.736327	
7.79902	9.76876	
7.53844	0.507891	
7.4518	0.344145	
7.4389	1.44379	
7.35739	1.56519	
6.33532	1.29326	
6.00372	1.42133	
3.78732	0.0789642	
4.80514	9.58825	
6.55455	0.61251	
7.13219	0.287628	
timestep = 4.92
vx	vy
5.94603	9.93027	
6.6345	9.23259	
6.15289	4.71295	
9.19853	4.46327	
8.88699	4.40393	
9.58128	7.10044	
1.68317	0.470679	
8.42627	3.70318	
5.77122	3.84706	
6.31366	3.45647	
3.81802	6.03589	
6.00649	8.08643	
5.38037	7.13351	
5.35764	7.23861	
4.73813	7.55141	
3.99531	6.58167	
2.3759	7.18198	
2.68133	6.70962	
3.74707	6.86609	
3.86594	7.23768	
6.74681	4.55377	
6.83026	3.76828	
7.75474	3.94353	
7.25185	3.57256	
7.25398	5.67624	
4.98002	4.67093	
4.34722	5.02146	
4.37674	5.54303	
9.51703	6.4716	
0.191735	6.11456	
0.204317	5.53229	
1.51402	7.1653	
1.22514	6.64003	
0.973698	0.0914131	
9.80957	8.24779	
9.10768	7.46158	
9.15706	7.98449	
9.91528	9.45229	
7.78121	7.85339	
6.86457	8.83502	
6.04129	9.34812	
9.04093	3.07392	
8.47637	3.42959	
8.74638	2.33324	
1.00714	3.24462	
1.33444	1.94582	
9.42502	3.1973	
9.62388	4.01733	
4.16344	4.91557	
2.5276	6.35289	
2.95356	5.84418	
1.49948	6.22617	
3.50566	7.6411	
1.15917	0.00826664	
7.38792	5.48529	
7.21521	4.83019	
7.72489	4.50282	
8.2729	5.44995	
8.36935	4.86378	
6.06254	4.95586	
5.54751	5.10206	
6.62248	5.67438	
9.06871	5.64568	
9.19824	6.31559	
8.31763	7.10605	
8.32261	6.79265	
7.70465	7.6832	
8.06941	6.56018	
8.40468	5.62211	
6.94677	7.59817	
7.60194	6.55701	
6.54132	8.14015	
7.09861	6.87902	
9.83769	9.03214	
9.99561	8.84834	
8.79755	8.18929	
8.61707	8.85905	
7.37757	8.9001	
8.51277	9.65595	
8.73026	9.01687	
7.60269	8.67729	
0.417375	9.94172	
6.32544	2.71506	
1.75601	2.65853	
1.82932	2.31365	
0.45115	1.40182	
0.000336859	0.684386	
0.0526479	2.59182	
9.93349	2.10223	
2.91309	5.69871	
5.59647	8.99478	
4.38808	8.3913	
5.59204	8.51617	
4.77363	8.12895	
3.67881	8.14497	
3.20019	8.74871	
2.60694	7.57539	
2.37957	9.57818	
1.27291	9.69671	
1.09001	9.16971	
6.43364	6.14104	
6.85017	7.3803	
5.44619	5.77097	
0.386143	7.68235	
1.06814	7.81027	
1.11806	7.93884	
0.656262	8.83411	
0.691649	6.64858	
0.260068	7.29166	
3.56193	9.27281	
3.43353	9.86308	
4.85696	9.31321	
4.39708	8.97225	
5.0421	4.01975	
5.54111	3.74539	
6.77792	2.48165	
7.33911	2.89252	
7.87773	2.38516	
7.74728	2.76342	
6.85839	1.66067	
5.79068	2.36919	
5.39662	2.6361	
9.75856	4.05596	
0.457412	3.66889	
0.653539	3.23803	
2.96323	1.8074	
2.54497	2.23416	
1.73716	1.38418	
1.33501	1.66588	
0.860854	1.31687	
8.99802	0.0348643	
9.77058	0.691353	
8.53722	0.750067	
0.402394	2.67323	
2.27122	5.40712	
3.0577	4.55832	
3.35164	5.12923	
1.56182	3.89343	
1.57036	4.38681	
2.23593	3.42421	
2.44372	3.51132	
2.5772	4.44896	
2.26412	4.70227	
0.952162	4.56974	
1.22637	4.65964	
0.337491	4.9581	
1.32308	5.80075	
1.51083	5.55308	
9.44498	5.2465	
0.323578	5.45583	
1.80611	8.72502	
1.79929	8.14316	
2.45734	7.89062	
2.92272	8.71755	
2.45415	9.10344	
5.07302	5.92886	
6.00771	6.24932	
4.91871	6.62344	
5.88337	6.97045	
8.99601	0.010305	
2.74134	1.30648	
2.96629	1.46385	
3.14021	1.39285	
2.60393	0.356904	
2.76796	0.0316935	
5.64922	1.25803	
5.41032	0.375925	
4.7279	1.85637	
4.51012	1.19409	
4.48476	1.67034	
2.96363	3.27935	
3.05154	3.01651	
4.00256	4.02566	
3.46161	3.97331	
4.52048	3.51195	
4.30056	3.53582	
3.78645	2.88401	
4.99072	2.56305	
4.67577	2.13837	
3.91198	2.38754	
8.50011	0.765172	
9.35186	1.22484	
8.33936	1.49293	
8.84431	2.09817	
9.41226	1.88515	
4.80007	0.662264	
5.27215	0.336743	
3.79631	0.151395	
3.53076	0.734503	
7.79921	9.7683	
7.53805	0.50714	
7.45183	0.343515	
7.43877	1.44293	
7.35759	1.56486	
6.33623	1.29225	
6.00126	1.42234	
3.7858	0.0772783	
4.80431	9.58692	
6.55448	0.610663	
7.13205	0.286209	
timestep = 4.93
vx	vy
5.94557	9.93158	
6.63411	9.23299	
6.15367	4.71247	
9.19826	4.46338	
8.88722	4.40425	
9.58236	7.1008	
1.68329	0.470324	
8.42687	3.70247	
5.77092	3.84588	
6.31304	3.4562	
3.81668	6.0367	
6.00599	8.08649	
5.38047	7.13259	
5.35769	7.23819	
4.73746	7.55129	
3.99467	6.58203	
2.37545	7.18244	
2.68039	6.71088	
