timestep = 0
vx	vy
4.12996	9.87396	
4.09332	8.66884	
1.11992	5.04457	
2.02501	4.42352	
2.43905	0.170942	
2.72851	9.08092	
3.21635	9.41431	
3.0271	8.141	
4.01203	8.6352	
3.76352	8.07523	
8.69442	0.82941	
7.8167	0.633287	
8.98922	1.4891	
9.17247	1.46907	
5.4436	3.31378	
4.32173	4.08163	
4.49718	4.4726	
5.33833	1.41814	
4.5332	1.11122	
5.39882	0.458819	
4.47919	0.0436105	
3.19537	9.9388	
3.41954	0.210806	
3.69814	0.233796	
5.9234	5.78638	
6.78076	5.2789	
7.63188	7.11642	
7.59108	7.98002	
7.19044	5.59148	
7.17357	6.05324	
8.47148	5.60788	
7.90398	5.3292	
8.56762	5.95788	
8.08726	6.45564	
6.06422	8.59077	
6.31781	9.5136	
5.86386	9.12437	
6.8865	9.1425	
7.4965	4.46843	
6.47105	4.36999	
6.8456	4.70068	
6.50521	4.09591	
8.47912	4.3399	
9.7565	4.21677	
9.34426	3.69763	
9.5899	4.64656	
9.0704	4.75025	
5.52678	0.247708	
5.07064	9.65727	
4.22757	8.57968	
5.10415	9.13429	
5.23958	9.03786	
4.75639	7.62881	
5.32674	7.99524	
1.03244	0.0646502	
1.23132	0.153405	
8.82026	1.76696	
7.60364	1.54092	
7.6053	1.5376	
9.97158	0.765867	
9.58079	3.08463	
8.88507	2.51823	
9.01713	2.12693	
4.75062	2.39739	
5.35855	3.27376	
4.17648	3.10058	
4.53674	3.63344	
4.4875	5.83382	
7.08181	6.97965	
5.95263	6.90667	
6.459	6.4605	
6.81735	8.61197	
6.50028	8.45795	
7.19459	8.07446	
1.14246	2.3097	
1.1844	3.44927	
0.502301	3.87488	
2.28128	3.15016	
3.32299	2.40029	
3.30932	2.22054	
8.80411	3.61336	
8.60104	2.70411	
8.44503	3.8848	
7.34616	0.302213	
7.79029	0.538821	
5.91592	5.78324	
5.33383	5.863	
6.05922	7.25029	
5.71918	7.85759	
5.90889	8.04094	
6.46067	7.99469	
6.70437	7.501	
6.74959	7.7563	
0.585463	0.442749	
0.0808009	0.42238	
0.890194	2.12289	
0.486207	2.19936	
1.41704	0.886323	
1.14818	2.30343	
1.64584	2.50038	
7.55125	3.61263	
7.86531	3.50224	
7.68741	2.1996	
8.21575	2.66158	
5.85145	5.02852	
5.48872	4.1031	
6.04259	4.49743	
4.82539	4.55953	
4.8593	4.8818	
5.32144	5.10255	
0.222517	2.4845	
0.269703	1.87351	
1.78465	0.982504	
2.7345	0.976024	
2.35456	0.665963	
2.68254	1.91027	
2.13104	1.96457	
7.04416	3.57878	
7.407	3.49563	
6.55062	2.96796	
6.72614	2.4676	
7.3219	2.48706	
0.186921	2.93945	
0.486355	3.86815	
timestep = 1.69
vx	vy
9.83918	5.03947	
3.19043	5.26458	
9.63386	0.00222065	
9.60959	9.98235	
8.53946	9.92164	
8.48243	9.647	
9.6343	0.075648	
6.00342	3.29299	
5.34431	1.42149	
3.72032	1.5269	
2.91937	6.63195	
1.73184	7.16049	
9.94479	8.30863	
9.58895	9.05489	
9.07032	8.99034	
8.10446	9.46066	
7.52552	9.66277	
0.887773	5.31586	
2.60541	5.4347	
2.17814	4.49511	
2.52839	5.6349	
1.52589	5.99328	
1.14742	5.95553	
0.906549	5.71377	
0.577661	7.11255	
9.9849	7.12505	
1.8474	8.10878	
1.46134	7.68704	
0.920239	7.71139	
1.00263	9.12792	
1.71545	8.74678	
6.31859	0.943734	
3.32597	2.40079	
4.07166	1.24191	
3.07099	0.897516	
2.06372	4.41267	
8.23586	8.57544	
7.96098	8.2379	
8.58406	7.47855	
8.82395	8.49807	
9.37649	7.87915	
9.36733	7.82689	
7.25235	9.21555	
7.81188	8.25314	
4.0517	6.63205	
8.55704	6.99707	
9.31457	5.94228	
9.68682	6.30791	
9.60772	6.64021	
2.76053	7.84744	
3.03615	6.72064	
3.92732	6.73218	
2.05675	9.78132	
2.2346	9.23653	
0.703767	8.99892	
0.480951	8.34379	
6.40279	2.04913	
6.74264	1.37021	
6.39723	0.284162	
6.26355	0.403287	
3.4872	4.09652	
3.15164	3.70799	
3.4164	2.99524	
5.66852	3.15326	
5.75509	2.17052	
5.22556	1.68227	
4.66306	1.98826	
4.52673	1.11001	
3.62607	5.47924	
4.0264	6.05733	
8.12005	6.75995	
5.83901	6.05574	
6.45903	6.45703	
4.6215	6.80291	
4.83008	7.15791	
7.9121	4.72276	
4.12905	9.87419	
4.09134	8.66937	
1.11907	5.04462	
2.02387	4.42333	
2.43835	0.170622	
2.72876	9.0799	
3.21533	9.41316	
3.02683	8.14051	
4.01059	8.63582	
3.76261	8.0743	
8.69598	0.830134	
7.81904	0.634038	
8.9899	1.48904	
9.17223	1.46884	
5.44192	3.31379	
4.31895	4.08124	
4.49488	4.47348	
5.32936	1.41467	
4.5333	1.11039	
5.39966	0.459341	
4.47912	0.0442228	
3.19479	9.93777	
3.41982	0.209782	
3.69792	0.233629	
5.92001	5.78747	
6.7797	5.27948	
7.63212	7.11605	
7.59023	7.97962	
7.19021	5.59283	
7.17417	6.05499	
8.4709	5.60834	
7.90261	5.32927	
8.56735	5.9577	
8.08744	6.45669	
6.06308	8.59145	
6.31743	9.51519	
5.86198	9.12584	
6.88683	9.14324	
7.49652	4.46792	
6.47002	4.37025	
6.84506	4.70013	
6.50494	4.09593	
8.48008	4.34062	
9.7569	4.21674	
9.34375	3.69787	
9.58996	4.64685	
9.06926	4.75105	
5.52699	0.24949	
5.07024	9.65906	
4.2264	8.58083	
5.10414	9.13633	
5.23864	9.0403	
4.75453	7.63066	
5.3247	7.99673	
1.03229	0.0650952	
1.23019	0.154825	
8.82015	1.76727	
7.60249	1.53884	
7.60738	1.53833	
9.97178	0.765459	
9.57988	3.08503	
8.88406	2.51831	
9.01679	2.12737	
4.74941	2.39701	
5.35682	3.27349	
4.17417	3.09968	
4.5338	3.63359	
4.48654	5.8352	
7.08137	6.97936	
5.95006	6.90678	
6.45946	6.45924	
6.81767	8.61275	
6.50072	8.45821	
7.19475	8.07448	
1.14248	2.30814	
1.18471	3.44904	
0.503624	3.874	
2.27987	3.15041	
3.32251	2.4033	
3.30876	2.22267	
8.80378	3.61462	
8.60016	2.70442	
8.44662	3.88559	
7.3475	0.301741	
7.79283	0.539719	
5.91757	5.78395	
5.33381	5.8641	
6.05738	7.25013	
5.71771	7.85838	
5.90782	8.04167	
6.46075	7.9945	
6.70375	7.49963	
6.7503	7.75574	
0.586918	0.442948	
0.0819097	0.422463	
0.890367	2.12227	
0.486811	2.19851	
1.41722	0.889186	
1.14814	2.3061	
1.64626	2.50145	
7.55204	3.61352	
7.86607	3.50311	
7.68691	2.20024	
8.21538	2.66173	
5.85134	5.028	
5.48709	4.10361	
6.04156	4.49819	
4.82279	4.56082	
4.85808	4.88279	
5.32181	5.10298	
0.223475	2.48343	
0.268862	1.87287	
1.78436	0.983968	
2.73536	0.976903	
2.35329	0.666117	
2.68139	1.91078	
2.13031	1.96534	
7.04429	3.57862	
7.40678	3.49613	
6.54973	2.9676	
6.72539	2.46694	
7.32143	2.48767	
0.187577	2.93896	
0.487711	3.86715	
timestep = 1.7
vx	vy
9.83934	5.04024	
3.18825	5.26561	
9.63287	0.00161699	
9.60925	9.98265	
8.53814	9.92179	
8.48067	9.64828	
9.63263	0.0747339	
6.00286	3.29397	
5.34053	1.4206	
3.72096	1.52803	
2.91787	6.63109	
1.73252	7.15831	
9.94583	8.3087	
9.58881	9.05609	
9.06892	8.99091	
8.1031	9.46124	
7.52543	9.66254	
0.88888	5.31619	
2.60436	5.43534	
2.17823	4.49444	
2.52767	5.63307	
1.52561	5.99327	
1.14778	5.95606	
0.907804	5.71468	
0.577173	7.11228	
9.98373	7.12447	
1.84642	8.10893	
1.46128	7.68727	
0.919571	7.71148	
1.00048	9.1277	
1.71394	8.74747	
6.31816	0.942381	
3.32455	2.40515	
4.0718	1.2424	
3.07192	0.898879	
2.06377	4.41244	
8.23476	8.57452	
7.96119	8.23726	
8.58422	7.47796	
8.82283	8.49738	
9.37619	7.87756	
9.36724	7.82555	
7.25095	9.21569	
7.81166	8.2528	
4.04938	6.63254	
8.55704	6.99678	
9.31586	5.94202	
9.68689	6.30772	
9.60671	6.63917	
2.75976	7.84727	
3.03505	6.72029	
3.92532	6.7319	
2.05488	9.78156	
2.23225	9.23547	
0.704266	9.00066	
0.481074	8.34429	
6.40247	2.04959	
6.74276	1.36926	
6.39674	0.283557	
6.26257	0.401969	
3.48514	4.09873	
3.15072	3.71042	
3.41602	2.99631	
5.66752	3.15347	
5.75442	2.17057	
5.22522	1.6819	
4.66146	1.98821	
4.52661	1.10811	
3.623	5.47968	
4.02394	6.05808	
8.11962	6.75952	
5.83934	6.05632	
6.45981	6.45745	
4.6212	6.80422	
4.82818	7.15742	
7.90976	4.72203	
4.12816	9.87313	
4.08993	8.66867	
1.11968	5.04507	
2.02421	4.42322	
2.43679	0.170463	
2.7284	9.07914	
3.21467	9.4124	
3.02631	8.14083	
4.01007	8.63652	
3.76195	8.07338	
8.69618	0.828421	
7.82053	0.632151	
8.99039	1.48798	
9.17177	1.46898	
5.4405	3.31402	
4.3166	4.08278	
4.49209	4.47501	
5.33141	1.41407	
4.53273	1.11107	
5.39999	0.45958	
4.47877	0.0421238	
3.19328	9.93731	
3.4199	0.210447	
3.69758	0.234155	
5.92002	5.78667	
6.77989	5.28033	
7.63244	7.11546	
7.59062	7.97926	
7.19062	5.59335	
7.17451	6.05441	
8.47069	5.60718	
7.90106	5.32849	
8.5678	5.95647	
8.08689	6.45598	
6.06186	8.59098	
6.31617	9.51618	
5.86024	9.12534	
6.88569	9.14352	
7.49506	4.46713	
6.47012	4.37038	
6.84529	4.7002	
6.50468	4.09611	
8.47924	4.33965	
9.75756	4.21771	
9.34374	3.69763	
9.58994	4.64718	
9.06783	4.75065	
5.52721	0.249151	
5.07074	9.65798	
4.22522	8.58013	
5.10475	9.13633	
5.23862	9.04071	
4.75195	7.63174	
5.32254	7.99687	
1.03159	0.0651176	
1.22976	0.155366	
8.82009	1.76732	
7.6031	1.54063	
7.60654	1.53481	
9.97121	0.765856	
9.58026	3.08551	
8.88342	2.5181	
9.017	2.12813	
4.7477	2.39758	
5.35506	3.27388	
4.17202	3.10047	
4.53151	3.63512	
4.48439	5.83576	
7.08077	6.97822	
5.94814	6.90759	
6.4581	6.45786	
6.81636	8.6128	
6.4999	8.45845	
7.1947	8.07384	
1.14305	2.30923	
1.18423	3.45011	
0.504149	3.87463	
2.27895	3.15181	
3.32271	2.39966	
3.30849	2.22402	
8.80327	3.61413	
8.59902	2.70381	
8.44667	3.88485	
7.3485	0.300927	
7.79467	0.53825	
5.91781	5.78752	
5.33188	5.86509	
6.05586	7.24963	
5.71654	7.85766	
5.90787	8.04099	
6.46078	7.99404	
6.70446	7.4979	
6.75112	7.75478	
0.587547	0.443204	
0.0814232	0.422848	
0.889513	2.12202	
0.486466	2.19829	
1.41799	0.891761	
1.14674	2.30672	
1.64692	2.50353	
7.5513	3.61346	
7.86518	3.50279	
7.68529	2.20142	
8.21427	2.66177	
5.85192	5.02769	
5.48634	4.10417	
6.04224	4.49886	
4.82078	4.56175	
4.85611	4.88235	
5.3207	5.10268	
0.224271	2.48298	
0.268116	1.87303	
1.78393	0.986396	
2.73512	0.978391	
2.35134	0.66736	
2.68027	1.91194	
2.12944	1.96749	
7.04401	3.57865	
7.40587	3.49623	
6.54859	2.96847	
6.72399	2.46721	
7.31978	2.48829	
0.188371	2.94014	
0.488522	3.86829	
timestep = 1.71
vx	vy
9.8401	5.04144	
3.18717	5.26596	
9.63181	0.00147859	
9.60905	9.98189	
8.53685	9.92191	
8.47888	9.6491	
9.63132	0.0758138	
6.00257	3.29387	
5.3366	1.41926	
3.72037	1.52874	
2.91698	6.63094	
1.73353	7.15637	
9.94818	8.30931	
9.58942	9.05639	
9.0686	8.99188	
8.10218	9.46213	
7.52593	9.66293	
0.88859	5.31619	
2.6026	5.43574	
2.17644	4.49378	
2.52652	5.63164	
1.52461	5.9932	
1.14757	5.95577	
0.90721	5.71548	
0.578067	7.11216	
9.98432	7.124	
1.84601	8.108	
1.46209	7.68632	
0.920666	7.71108	
0.999647	9.12835	
1.71393	8.74786	
6.31646	0.942085	
3.32516	2.4019	
4.07211	1.2429	
3.07157	0.899765	
2.06349	4.41183	
8.23486	8.57456	
7.96262	8.23739	
8.5859	7.4775	
8.82301	8.49845	
9.37792	7.87815	
9.36935	7.82498	
7.25067	9.21678	
7.81244	8.25291	
4.04862	6.63223	
8.5578	6.99655	
9.31702	5.943	
9.68595	6.30823	
9.60636	6.63808	
2.75882	7.84729	
3.03438	6.7205	
3.92418	6.73225	
2.0536	9.78202	
2.23122	9.23423	
0.704998	9.00143	
0.482055	8.34382	
6.40223	2.04909	
6.74231	1.36799	
6.39602	0.283522	
6.26149	0.401707	
3.4835	4.09983	
3.14929	3.71259	
3.41523	2.99758	
5.66752	3.15428	
5.75323	2.17091	
5.22412	1.68194	
4.65987	1.9896	
4.52588	1.1085	
3.62262	5.47991	
4.02385	6.05854	
8.12012	6.75995	
5.83949	6.055	
6.45596	6.45353	
4.621	6.80401	
4.82654	7.15604	
7.90928	4.72264	
4.12802	9.87296	
4.08906	8.66845	
1.11875	5.04457	
2.02365	4.42213	
2.43496	0.169703	
2.72884	9.07638	
3.2149	9.40978	
3.02603	8.14028	
4.01056	8.63594	
3.76151	8.07215	
8.69655	0.827732	
7.82169	0.631247	
8.9908	1.48781	
9.17193	1.4697	
5.44054	3.31426	
4.31573	4.08241	
4.49172	4.47571	
5.33248	1.41545	
4.53139	1.10975	
5.39932	0.460642	
4.47813	0.041127	
3.19233	9.93596	
3.41999	0.210229	
3.69782	0.234408	
5.91758	5.7909	
6.77981	5.28186	
7.63353	7.1148	
7.59078	7.97893	
7.19141	5.59372	
7.17558	6.0535	
8.47176	5.60652	
7.90077	5.32812	
8.56828	5.95605	
8.08672	6.45577	
6.06011	8.59292	
6.31548	9.51806	
5.8588	9.12624	
6.88523	9.14553	
7.49414	4.46742	
6.46916	4.37087	
6.8448	4.70123	
6.50408	4.09532	
8.47894	4.33976	
9.75784	4.21798	
9.34376	3.69755	
9.59069	4.64787	
9.06767	4.75115	
5.52715	0.249204	
5.07052	9.65688	
4.22454	8.57979	
5.10564	9.13607	
5.23895	9.0413	
4.75049	7.63235	
5.3211	7.99752	
1.03108	0.0664458	
1.22896	0.156451	
8.81968	1.76711	
7.60165	1.53847	
7.6073	1.53462	
9.97143	0.766038	
9.58023	3.08571	
8.88242	2.51758	
9.01593	2.12855	
4.74664	2.39903	
5.35491	3.27391	
4.17037	3.10074	
4.5307	3.63487	
4.48402	5.8365	
7.08092	6.97767	
5.94624	6.90816	
6.46284	6.46012	
6.81623	8.61425	
6.49932	8.46025	
7.19504	8.07337	
1.14358	2.30831	
1.18432	3.45014	
0.504558	3.87436	
2.27906	3.15304	
3.3202	2.40443	
3.30755	2.22543	
8.80248	3.61513	
8.59783	2.704	
8.44574	3.88569	
7.34887	0.301205	
7.79582	0.538004	
5.91932	5.78489	
5.33098	5.86523	
6.05444	7.24969	
5.71532	7.85781	
5.90667	8.04189	
6.46035	7.99431	
6.70432	7.49656	
6.75168	7.75369	
0.587611	0.443676	
0.0811581	0.42422	
0.888247	2.12093	
0.486368	2.19801	
1.41771	0.893136	
1.14639	2.30705	
1.64895	2.5043	
7.55077	3.61347	
7.86434	3.50333	
7.68494	2.2011	
8.21284	2.66142	
5.85134	5.02791	
5.48628	4.10417	
6.04186	4.50026	
4.82012	4.56295	
4.85518	4.88326	
5.3199	5.1027	
0.224343	2.48242	
0.26805	1.87297	
1.78392	0.987784	
2.73465	0.979904	
2.34964	0.668495	
2.67918	1.91311	
2.12961	1.96857	
7.04336	3.5779	
7.40554	3.49569	
6.54771	2.96845	
6.72422	2.46702	
7.32009	2.48797	
0.188265	2.94012	
0.489778	3.86821	
timestep = 1.72
vx	vy
9.84	5.04156	
3.18538	5.26716	
9.62979	0.00136617	
9.60793	9.98128	
8.53469	9.92263	
8.4773	9.65023	
9.62922	0.0762061	
6.00282	3.2944	
5.33602	1.41871	
3.72075	1.53046	
2.91554	6.63041	
1.73449	7.15396	
9.94897	8.31027	
9.58897	9.05693	
9.06878	8.99257	
8.10125	9.4634	
7.52528	9.66324	
0.889608	5.31509	
2.60194	5.43649	
2.17599	4.49323	
2.52644	5.63003	
1.52519	5.99283	
1.14856	5.95626	
0.908663	5.71569	
0.578357	7.11273	
9.98382	7.12452	
1.84469	8.1067	
1.46224	7.68502	
0.920926	7.71043	
0.998182	9.12788	
1.71339	8.74744	
6.31703	0.943046	
3.32325	2.40584	
4.07378	1.24364	
3.07214	0.902128	
2.06385	4.41098	
8.23505	8.574	
7.96287	8.23761	
8.58617	7.47789	
8.82331	8.49934	
9.37815	7.87874	
9.3696	7.82475	
7.2504	9.21647	
7.8131	8.25276	
4.04702	6.63173	
8.55772	6.99709	
9.31786	5.94267	
9.68592	6.30796	
9.60559	6.63789	
2.75786	7.84626	
3.03342	6.71977	
3.92299	6.73139	
2.05248	9.78232	
2.22943	9.23343	
0.70463	9.00197	
0.481756	8.34302	
6.40231	2.04773	
6.74247	1.36691	
6.39522	0.283811	
6.26132	0.403365	
3.48148	4.10095	
3.14777	3.71452	
3.4139	2.99772	
5.66731	3.15407	
5.75304	2.17001	
5.22482	1.68186	
4.65912	1.98982	
4.52781	1.10842	
3.62061	5.48091	
4.02284	6.05922	
8.11914	6.76004	
5.83981	6.05529	
6.45885	6.45297	
4.6206	6.80404	
4.82519	7.15555	
7.9086	4.7224	
4.12858	9.87243	
4.08814	8.66761	
1.11843	5.0437	
2.0242	4.42036	
2.43417	0.170205	
2.72825	9.07493	
3.21382	9.40869	
3.02586	8.13914	
4.00982	8.63562	
3.76131	8.06951	
8.69658	0.826957	
7.82309	0.631126	
8.98996	1.48754	
9.17049	1.46928	
5.43961	3.31458	
4.31318	4.0824	
4.4896	4.47705	
5.33515	1.41804	
4.53184	1.10981	
5.40079	0.462549	
4.47975	0.039785	
3.19121	9.9367	
3.42022	0.211525	
3.69791	0.235107	
5.92164	5.78873	
6.78039	5.28247	
7.63321	7.11436	
7.59128	7.97885	
7.19252	5.59512	
7.17589	6.05392	
8.47134	5.6066	
7.89988	5.32771	
8.56805	5.95636	
8.08564	6.45584	
6.05921	8.59323	
6.31497	9.51893	
5.85784	9.12631	
6.88572	9.14522	
7.49394	4.46758	
6.46891	4.37132	
6.84498	4.70102	
6.50418	4.09645	
8.47941	4.33978	
9.75863	4.21863	
9.3445	3.69746	
9.59067	4.64857	
9.06655	4.75141	
5.52857	0.251453	
5.07178	9.65657	
4.2241	8.57888	
5.10673	9.1366	
5.23883	9.04268	
4.74896	7.63355	
5.32001	7.99868	
1.03095	0.0666383	
1.22959	0.156129	
8.81866	1.76721	
7.6016	1.53746	
7.60723	1.53357	
9.97112	0.765839	
9.58042	3.08683	
8.88178	2.51741	
9.01456	2.12964	
4.74573	2.39959	
5.35408	3.27425	
4.16873	3.10034	
4.52905	3.63515	
4.48294	5.83756	
7.07949	6.97697	
5.94445	6.91015	
6.45809	6.46056	
6.81662	8.6143	
6.49886	8.46116	
7.19542	8.07294	
1.1453	2.30769	
1.18423	3.44972	
0.504306	3.87396	
2.27852	3.15352	
3.3211	2.40155	
3.30738	2.22706	
8.80239	3.61556	
8.59689	2.70339	
8.44658	3.8865	
7.3488	0.301795	
7.79659	0.538812	
5.91647	5.7878	
5.33034	5.86618	
6.05253	7.25006	
5.71421	7.85766	
5.90517	8.04193	
6.45889	7.99448	
6.70325	7.4953	
6.75119	7.75281	
0.588236	0.444365	
0.080239	0.4256	
0.887927	2.12037	
0.485271	2.19865	
1.41829	0.893917	
1.14582	2.30594	
1.65009	2.5043	
7.5514	3.61447	
7.86472	3.50415	
7.68443	2.20062	
8.21228	2.66097	
5.85181	5.02695	
5.48513	4.10427	
6.04179	4.5005	
4.81816	4.56372	
4.85327	4.88399	
5.31906	5.10302	
0.223637	2.48306	
0.266756	1.87313	
1.78393	0.989278	
2.73525	0.982924	
2.34944	0.670351	
2.67818	1.91444	
2.12909	1.96947	
7.04288	3.57798	
7.40498	3.4953	
6.54684	2.96794	
6.72303	2.46507	
7.31923	2.48702	
0.188611	2.94166	
0.49058	3.8688	
timestep = 1.73
vx	vy
9.84075	5.0425	
3.18386	5.26787	
9.63025	0.00168905	
9.60808	9.98187	
8.53412	9.92336	
8.47591	9.65093	
9.62906	0.0772048	
6.00226	3.29346	
5.33508	1.41905	
3.72136	1.53121	
2.91405	6.63009	
1.73439	7.15222	
9.95012	8.31081	
9.58939	9.05824	
9.06779	8.99351	
8.10005	9.46383	
7.52577	9.66364	
0.890801	5.31528	
2.60058	5.43659	
2.17505	4.49188	
2.52574	5.62801	
1.52416	5.99249	
1.14883	5.95663	
0.909928	5.71647	
0.577599	7.11222	
9.98365	7.1234	
1.84374	8.10624	
1.46152	7.68533	
0.919434	7.70977	
0.99662	9.12813	
1.71199	8.74728	
6.31754	0.943877	
3.32388	2.40294	
4.0744	1.2438	
3.07249	0.902342	
2.06427	4.41036	
8.23355	8.57307	
7.96234	8.23747	
8.58644	7.47762	
8.82204	8.49994	
9.37753	7.87834	
9.36963	7.82313	
7.2502	9.21774	
7.81331	8.25332	
4.04557	6.63229	
8.55814	6.99744	
9.31917	5.94316	
9.68599	6.30841	
9.60576	6.63716	
2.75689	7.84555	
3.03223	6.7197	
3.92124	6.73136	
2.05095	9.78269	
2.22813	9.23218	
0.705857	9.00341	
0.481619	8.34246	
6.40143	2.04755	
6.74205	1.36638	
6.39358	0.285115	
6.26025	0.404827	
3.47972	4.10189	
3.14584	3.71552	
3.41301	2.99819	
5.66689	3.15321	
5.75256	2.1702	
5.22563	1.68278	
4.65882	1.99111	
4.52848	1.10896	
3.61945	5.48196	
4.02166	6.06001	
8.11912	6.76097	
5.84044	6.05597	
6.45923	6.45447	
4.62079	6.80559	
4.82416	7.15544	
7.90693	4.72273	
4.12931	9.87101	
4.08801	8.667	
1.1192	5.044	
2.02512	4.42018	
2.433	0.169556	
2.72905	9.07304	
3.21474	9.40658	
3.02538	8.13774	
4.01039	8.63529	
3.76072	8.06817	
8.69666	0.827152	
7.82366	0.631143	
8.98945	1.48764	
9.17103	1.46955	
5.43889	3.31438	
4.31135	4.08308	
4.48803	4.47906	
5.3376	1.41974	
4.53108	1.10937	
5.4015	0.46397	
4.48022	0.0388391	
3.19117	9.93518	
3.42025	0.210037	
3.69806	0.233935	
5.91907	5.7911	
6.7802	5.28416	
7.63386	7.11485	
7.59193	7.97991	
7.19361	5.59668	
7.1773	6.05461	
8.47187	5.60724	
7.89911	5.32877	
8.56902	5.95643	
8.08603	6.45662	
6.05885	8.59329	
6.31314	9.52171	
5.85564	9.12734	
6.88592	9.14707	
7.49309	4.46714	
6.46854	4.37133	
6.84487	4.70202	
6.50445	4.09583	
8.47831	4.33953	
9.75871	4.21862	
9.34431	3.69645	
9.59112	4.64892	
9.06528	4.75213	
5.52895	0.254057	
5.07137	9.65736	
4.2236	8.57881	
5.1066	9.1376	
5.23818	9.04395	
4.74722	7.63442	
5.31895	7.99838	
1.03042	0.0678917	
1.22817	0.156982	
8.81753	1.76695	
7.60125	1.53605	
7.60627	1.53207	
9.97178	0.766699	
9.58045	3.08698	
8.88166	2.51663	
9.01393	2.12981	
4.74573	2.40113	
5.35375	3.27522	
4.16753	3.10073	
4.52745	3.63585	
4.48246	5.83901	
7.07965	6.97703	
5.9432	6.91128	
6.459	6.46016	
6.81611	8.61502	
6.49826	8.46126	
7.19586	8.07303	
1.14272	2.30518	
1.18439	3.45006	
0.504983	3.87417	
2.2784	3.15448	
3.31985	2.40597	
3.30811	2.2286	
8.80259	3.61621	
8.59715	2.70303	
8.44652	3.88642	
7.34995	0.302129	
7.79858	0.538862	
5.91835	5.78752	
5.32976	5.8669	
6.05143	7.24921	
5.71392	7.8564	
5.9057	8.041	
6.45877	7.99314	
6.70366	7.49398	
6.75147	7.75141	
0.588703	0.446023	
0.0805056	0.427358	
0.886298	2.12032	
0.484172	2.1985	
1.41783	0.8954	
1.14806	2.30906	
1.65169	2.50492	
7.55117	3.61404	
7.86455	3.50415	
7.6835	2.19992	
8.21211	2.66052	
5.85179	5.02648	
5.48427	4.10397	
6.04183	4.50071	
4.81643	4.56519	
4.8527	4.88509	
5.31901	5.10311	
0.22337	2.48246	
0.266428	1.87362	
1.78355	0.990128	
2.73588	0.984056	
2.34784	0.670799	
2.67817	1.91521	
2.12902	1.97008	
7.04291	3.57813	
7.4046	3.49531	
6.5455	2.9678	
6.72128	2.46439	
7.31806	2.48686	
0.18826	2.94163	
0.49138	3.86828	
timestep = 1.74
vx	vy
9.84091	5.04409	
3.18242	5.26894	
9.63067	0.00177902	
9.60883	9.98195	
8.53335	9.92409	
8.47467	9.65232	
9.629	0.0768796	
6.00205	3.29204	
5.34315	1.42383	
3.72067	1.53209	
2.91269	6.63043	
1.73479	7.15065	
9.95115	8.31239	
9.59003	9.05912	
9.06773	8.99438	
8.09939	9.46601	
7.52667	9.665	
0.890678	5.31613	
2.59889	5.43757	
2.17451	4.49133	
2.52466	5.62722	
1.52311	5.99286	
1.14882	5.95766	
0.910752	5.7178	
0.577634	7.11285	
9.98381	7.12364	
1.84224	8.10647	
1.4608	7.68596	
0.918489	7.71045	
0.995927	9.12781	
1.71132	8.74736	
6.31669	0.944898	
3.3232	2.40805	
4.07464	1.24446	
3.07172	0.904209	
2.06409	4.41025	
8.23452	8.57363	
7.96411	8.23832	
8.58806	7.47813	
8.82231	8.50135	
9.37803	7.87916	
9.37066	7.82322	
7.25103	9.21923	
7.8145	8.25435	
4.04414	6.63263	
8.55904	6.99738	
9.32061	5.94334	
9.68674	6.30806	
9.60631	6.636	
2.75506	7.84534	
3.03034	6.72029	
3.91902	6.73146	
2.05046	9.78217	
2.22715	9.2311	
0.706958	9.00493	
0.481492	8.34329	
6.40063	2.04619	
6.7417	1.36552	
6.394	0.286529	
6.25965	0.40644	
3.47843	4.10268	
3.14566	3.71693	
3.41302	2.99946	
5.66698	3.15182	
5.75183	2.16994	
5.22572	1.68296	
4.65832	1.99186	
4.52919	1.10786	
3.61819	5.48263	
4.02119	6.0602	
8.1197	6.76057	
5.84099	6.05463	
6.4596	6.45369	
4.62099	6.80549	
4.82289	7.15413	
7.90676	4.72271	
4.12917	9.87002	
4.08698	8.66587	
1.11862	5.04493	
2.02491	4.41982	
2.4323	0.169253	
2.72854	9.0718	
3.2142	9.40498	
3.02368	8.13689	
4.00959	8.63473	
3.75882	8.06634	
8.69719	0.825676	
7.82544	0.630684	
8.98942	1.48544	
9.17139	1.46799	
5.43889	3.31399	
4.31009	4.08371	
4.48706	4.47991	
5.3284	1.4152	
4.53035	1.10861	
5.40124	0.464803	
4.48011	0.0375578	
3.19074	9.93492	
3.41999	0.210527	
3.69747	0.234339	
5.92095	5.78826	
6.78115	5.284	
7.63514	7.11527	
7.59291	7.98134	
7.19522	5.59645	
7.17856	6.05358	
8.47284	5.60776	
7.8997	5.32855	
8.57005	5.95598	
8.08675	6.45582	
6.05747	8.59491	
6.31294	9.52429	
5.85421	9.12904	
6.88639	9.14867	
7.49268	4.46672	
6.46843	4.3709	
6.84566	4.70203	
6.50401	4.09512	
8.47823	4.34002	
9.75873	4.2202	
9.34452	3.69762	
9.59094	4.65038	
9.06449	4.75341	
5.52925	0.255978	
5.07165	9.65739	
4.22296	8.5781	
5.10767	9.13847	
5.23869	9.04601	
4.74573	7.63508	
5.31798	7.99908	
1.03101	0.0681223	
1.22842	0.156557	
8.81677	1.76633	
7.60121	1.53514	
7.60608	1.53161	
9.97253	0.766635	
9.581	3.089	
8.88147	2.51781	
9.0136	2.13043	
