102	103	0	0
103	102	0	0
104	107	0	0
107	104	0	0
104	105	0	0
105	104	0	0
105	109	0	0
109	105	0	0
106	107	0	0
107	106	0	0
106	108	0	0
108	106	0	0
108	109	0	0
109	108	0	0
71	72	0	0
72	71	0	0
71	100	0	0
100	71	0	0
72	105	0	0
105	72	0	0
100	101	0	0
101	100	0	0
101	104	0	0
104	101	0	0
46	108	0	0
108	46	0	0
70	109	0	0
109	70	0	0
42	113	0	0
113	42	0	0
111	58	0	0
111	113	0	-1
113	111	0	1
75	114	0	0
114	75	0	0
75	107	0	0
107	75	0	0
101	116	0	0
116	101	0	0
114	116	0	0
116	114	0	0
75	118	0	0
118	75	0	0
106	122	0	0
122	106	0	0
118	122	0	0
122	118	0	0
0	121	0	0
121	0	0	0
121	122	0	0
122	121	0	0
125	126	0	0
126	125	0	0
125	128	0	0
128	125	0	0
126	127	0	0
127	126	0	0
127	129	0	0
129	127	0	0
128	129	0	0
129	128	0	0
76	96	0	1
77	125	0	0
125	77	0	0
124	96	0	1
124	126	0	0
126	124	0	0
44	73	0	0
73	44	0	0
73	74	0	0
74	73	0	0
74	128	0	0
128	74	0	0
123	59	0	0
111	112	0	-1
112	111	0	1
112	127	0	0
127	112	0	0
123	124	0	-1
124	123	0	1
80	52	0	-1
80	97	0	-1
97	80	0	1
131	52	0	-1
130	29	0	-1
130	131	0	0
131	130	0	0
86	87	0	0
87	86	0	0
86	88	0	0
88	86	0	0
87	134	0	0
134	87	0	0
88	132	0	0
132	88	0	0
132	134	0	0
134	132	0	0
89	187	0	0
89	135	0	0
135	89	0	0
135	187	0	0
86	6	0	0
88	89	0	0
89	88	0	0
135	170	0	0
139	140	0	0
140	139	0	0
139	141	0	0
141	139	0	0
140	142	0	0
142	140	0	0
141	142	0	0
142	141	0	0
63	64	0	0
64	63	0	0
63	90	0	0
90	63	0	0
65	66	0	0
66	65	0	0
66	139	0	0
139	66	0	0
90	140	0	0
140	90	0	0
32	62	0	0
62	32	0	0
32	66	0	0
66	32	0	0
62	141	0	0
141	62	0	0
61	62	0	0
62	61	0	0
91	142	0	0
142	91	0	0
72	146	0	0
146	72	0	0
102	144	0	0
144	102	0	0
144	146	0	0
146	144	0	0
71	73	0	0
73	71	0	0
74	145	0	0
145	74	0	0
145	146	0	0
146	145	0	0
110	148	0	0
148	110	0	0
110	112	0	0
112	110	0	0
113	147	0	0
147	113	0	0
147	148	0	0
148	147	0	0
103	149	0	0
149	103	0	0
147	149	0	0
149	147	0	0
78	152	0	0
152	78	0	0
79	151	0	0
151	79	0	0
151	152	0	0
152	151	0	0
32	154	0	0
154	32	0	0
35	153	0	0
153	35	0	0
153	154	0	0
154	153	0	0
9	155	0	0
155	9	0	0
154	155	0	0
155	154	0	0
118	158	0	0
158	118	0	0
119	120	0	0
120	119	0	0
119	121	0	0
121	119	0	0
120	156	0	0
156	120	0	0
156	158	0	0
158	156	0	0
120	136	0	0
136	120	0	0
136	137	0	0
137	136	0	0
137	157	0	0
157	137	0	0
156	157	0	0
157	156	0	0
58	159	0	0
159	58	0	0
159	16	0	-1
57	133	0	0
133	57	0	0
87	160	0	0
160	87	0	0
133	134	0	0
134	133	0	0
159	160	0	0
160	159	0	0
160	4	0	0
132	138	0	0
138	132	0	0
138	186	0	0
136	198	1	0
137	138	0	0
138	137	0	0
119	199	1	0
69	143	0	0
143	69	0	0
100	161	0	0
161	100	0	0
143	162	0	0
162	143	0	0
161	162	0	0
162	161	0	0
163	167	0	0
167	163	0	0
163	164	0	0
164	163	0	0
164	165	0	0
165	164	0	0
165	166	0	0
166	165	0	0
166	168	0	0
168	166	0	0
167	168	0	0
168	167	0	0
144	167	0	0
167	144	0	0
145	163	0	0
163	145	0	0
129	164	0	0
164	129	0	0
110	165	0	0
165	110	0	0
148	166	0	0
166	148	0	0
149	168	0	0
168	149	0	0
123	95	0	0
130	169	0	0
169	130	0	0
170	6	0	0
169	170	-1	0
170	169	1	0
131	173	0	0
173	131	0	0
150	171	0	0
171	150	0	0
150	174	0	0
174	150	0	0
169	171	0	0
171	169	0	0
173	174	0	0
174	173	0	0
150	151	0	0
151	150	0	0
153	175	0	0
175	153	0	0
174	175	0	0
175	174	0	0
114	176	0	0
176	114	0	0
158	177	0	0
177	158	0	0
176	177	0	0
177	176	0	0
157	179	0	0
179	157	0	0
177	179	0	0
179	177	0	0
133	178	0	0
178	133	0	0
178	179	0	0
179	178	0	0
180	185	0	0
185	180	0	0
180	182	0	0
182	180	0	0
181	183	0	0
183	181	0	0
181	182	0	0
182	181	0	0
183	184	0	0
184	183	0	0
184	185	0	0
185	184	0	0
161	180	0	0
180	161	0	0
162	185	0	0
185	162	0	0
115	116	0	0
116	115	0	0
115	182	0	0
182	115	0	0
90	181	0	0
181	90	0	0
92	183	0	0
183	92	0	0
7	63	0	0
63	7	0	0
7	117	0	0
117	7	0	0
115	117	0	0
117	115	0	0
143	184	0	0
184	143	0	0
187	135	0	0
187	89	0	0
170	135	0	0
171	172	0	0
172	171	0	0
172	187	-1	0
187	172	1	0
172	186	-1	0
186	172	1	0
186	138	0	0
188	192	0	0
192	188	0	0
188	190	0	0
190	188	0	0
189	190	0	0
190	189	0	0
189	191	0	0
191	189	0	0
191	192	0	0
192	191	0	0
173	188	0	0
188	173	0	0
175	192	0	0
192	175	0	0
80	190	0	0
190	80	0	0
34	189	0	0
189	34	0	0
155	191	0	0
191	155	0	0
193	194	0	0
194	193	0	0
193	195	0	0
195	193	0	0
194	197	0	0
197	194	0	0
195	196	0	0
196	195	0	0
196	197	0	0
197	196	0	0
117	193	0	0
193	117	0	0
176	194	0	0
194	176	0	0
7	195	0	0
195	7	0	0
178	197	0	0
197	178	0	0
56	196	0	0
196	56	0	0
198	136	-1	0
198	199	0	0
199	198	0	0
199	119	-1	0
186	198	1	0
198	186	-1	0
152	199	0	0
199	152	0	0
