123	122	0	0
124	133	-1	0
123	124	0	0
124	123	0	0
44	124	0	0
124	44	0	0
44	83	0	0
83	44	0	0
45	84	0	0
84	45	0	0
45	133	-1	0
83	84	0	0
84	83	0	0
127	6	0	-1
129	33	0	-1
127	128	0	0
128	127	0	0
128	129	0	0
129	128	0	0
45	128	0	0
128	45	0	0
85	88	-1	0
85	129	0	0
129	85	0	0
85	86	-1	0
88	85	1	0
87	133	0	0
133	87	0	0
87	88	0	0
88	87	0	0
133	45	1	0
10	27	0	0
27	10	0	0
26	27	0	0
27	26	0	0
26	48	0	0
48	26	0	0
48	136	0	0
136	48	0	0
50	89	0	0
89	50	0	0
89	134	0	0
134	89	0	0
134	136	0	0
136	134	0	0
137	138	0	0
138	137	0	0
137	139	0	0
139	137	0	0
138	142	0	0
142	138	0	0
139	140	0	0
140	139	0	0
140	141	0	0
141	140	0	0
141	142	0	0
142	141	0	0
44	137	0	0
137	44	0	0
83	139	0	0
139	83	0	0
134	142	0	0
142	134	0	0
135	136	0	0
136	135	0	0
135	141	0	0
141	135	0	0
143	144	0	0
144	143	0	0
143	145	0	0
145	143	0	0
144	147	0	0
147	144	0	0
145	149	0	0
149	145	0	0
146	147	0	0
147	146	0	0
146	148	0	0
148	146	0	0
148	149	0	0
149	148	0	0
123	143	0	0
143	123	0	0
138	144	0	0
144	138	0	0
122	145	0	0
145	122	0	0
89	147	0	0
147	89	0	0
149	3	-1	0
51	146	0	0
146	51	0	0
150	154	0	0
154	150	0	0
150	151	0	0
151	150	0	0
151	152	0	0
152	151	0	0
152	153	0	0
153	152	0	0
153	154	0	0
154	153	0	0
97	154	0	0
154	97	0	0
98	99	0	0
99	98	0	0
99	150	0	0
150	99	0	0
99	106	0	0
106	99	0	0
105	151	0	0
151	105	0	0
96	152	0	0
152	96	0	0
95	153	0	0
153	95	0	0
110	164	0	1
109	110	0	0
110	109	0	0
155	156	0	0
156	155	0	0
155	157	0	0
157	155	0	0
156	158	0	0
158	156	0	0
157	158	0	0
158	157	0	0
25	26	0	0
26	25	0	0
27	155	0	0
155	27	0	0
102	156	0	0
156	102	0	0
12	157	0	0
157	12	0	0
101	158	0	0
158	101	0	0
107	29	-1	0
148	30	-1	0
110	196	0	1
111	197	0	1
81	37	-1	0
84	126	0	0
126	84	0	0
125	126	0	0
126	125	0	0
125	161	0	0
161	125	0	0
127	160	0	0
160	127	0	0
160	161	0	0
161	160	0	0
164	97	0	-1
163	53	0	-1
163	164	0	0
164	163	0	0
160	163	0	0
163	160	0	0
126	171	0	0
171	126	0	0
140	170	0	0
170	140	0	0
170	171	0	0
171	170	0	0
135	173	0	0
173	135	0	0
170	173	0	0
173	170	0	0
48	172	0	0
172	48	0	0
172	173	0	0
173	172	0	0
174	177	0	0
177	174	0	0
174	175	0	0
175	174	0	0
175	176	0	0
176	175	0	0
176	179	0	0
179	176	0	0
177	178	0	0
178	177	0	0
178	179	0	0
179	178	0	0
113	174	0	0
174	113	0	0
121	177	0	0
177	121	0	0
172	175	0	0
175	172	0	0
171	176	0	0
176	171	0	0
125	179	0	0
179	125	0	0
161	162	0	0
162	161	0	0
162	169	0	0
169	162	0	0
167	169	0	0
169	167	0	0
167	178	0	0
178	167	0	0
180	181	0	0
181	180	0	0
180	182	0	0
182	180	0	0
181	184	0	0
184	181	0	0
182	183	0	0
183	182	0	0
183	184	0	0
184	183	0	0
130	132	0	0
132	130	0	0
130	131	0	0
131	130	0	0
131	181	0	0
181	131	0	0
132	180	0	0
180	132	0	0
86	131	0	0
131	86	0	0
86	85	1	0
88	184	0	0
184	88	0	0
43	183	0	0
183	43	0	0
46	87	0	0
87	46	0	0
86	81	1	-1
130	159	0	0
159	130	0	0
159	37	0	-1
165	167	0	0
167	165	0	0
165	166	0	0
166	165	0	0
166	186	0	0
186	166	0	0
168	169	0	0
169	168	0	0
168	185	0	0
185	168	0	0
185	186	0	0
186	185	0	0
168	187	0	0
187	168	0	0
185	187	0	0
187	185	0	0
162	188	0	0
188	162	0	0
187	188	0	0
188	187	0	0
189	77	0	-1
189	78	0	-1
159	78	0	-1
132	190	0	0
190	132	0	0
189	191	0	0
191	189	0	0
190	191	0	0
191	190	0	0
182	192	0	0
192	182	0	0
190	192	0	0
192	190	0	0
117	193	0	0
193	117	0	0
192	193	0	0
193	192	0	0
119	195	0	0
195	119	0	0
193	195	0	0
195	193	0	0
165	194	0	0
194	165	0	0
194	195	0	0
195	194	0	0
47	122	1	0
133	124	1	0
164	110	0	-1
188	196	0	0
196	188	0	0
196	110	0	-1
186	197	0	0
197	186	0	0
196	197	0	0
197	196	0	0
166	0	0	-1
197	111	0	-1
199	40	0	-1
198	40	0	-1
198	199	0	0
199	198	0	0
191	199	0	0
199	191	0	0
194	198	0	0
198	194	0	0
