timestep = 0
vx	vy
1.3877	6.92012	
5.77115	6.2197	
6.12726	9.97716	
5.4847	1.65454	
2.10929	1.76515	
1.7432	4.24282	
5.70476	2.11885	
5.77921	6.0775	
4.02136	4.63238	
1.69086	0.72452	
4.23956	8.71087	
8.0119	7.21651	
0.133677	5.17502	
8.86696	3.02629	
9.52623	0.298667	
0.254333	9.98591	
8.03631	9.2046	
7.78005	3.25754	
timestep = 61.11
vx	vy
4.08588	7.49261	
0.717727	5.27194	
1.38532	6.91692	
5.78875	6.21554	
6.12466	9.9754	
5.48123	1.65213	
2.10683	1.76295	
1.741	4.23999	
5.70249	2.11645	
5.7573	6.07723	
4.01967	4.62992	
1.68864	0.722684	
4.23706	8.70922	
8.00972	7.21438	
0.131932	5.17206	
8.86467	3.02352	
9.52405	0.29568	
0.252405	9.98294	
8.03383	9.2018	
7.77783	3.25545	
timestep = 61.12
vx	vy
4.08377	7.49087	
0.715158	5.27012	
1.38284	6.91493	
5.76701	6.21501	
6.12229	9.97429	
5.47958	1.65101	
2.10594	1.76102	
1.73937	4.23789	
5.70053	2.11539	
5.77593	6.07397	
4.0178	4.62848	
1.68742	0.720155	
4.23538	8.70717	
8.00759	7.21234	
0.13006	5.1698	
8.86255	3.02178	
9.52119	0.294302	
0.250454	9.98057	
8.03052	9.20085	
7.77595	3.25425	
timestep = 61.13
vx	vy
4.08132	7.48888	
0.713141	5.26779	
1.38079	6.91307	
5.78517	6.21205	
6.11944	9.97319	
5.47667	1.65072	
2.10273	1.75971	
1.73712	4.23646	
5.6986	2.11541	
5.75318	6.07512	
4.01692	4.62786	
1.684	0.718449	
4.23203	8.70563	
8.00448	7.21091	
0.127209	5.16771	
8.85948	3.02058	
9.51856	0.292321	
0.247559	9.9781	
8.02804	9.19899	
7.77347	3.25396	
timestep = 61.14
vx	vy
4.07913	7.48648	
0.710404	5.26607	
1.37858	6.91026	
5.76138	6.21103	
6.11812	9.97178	
5.4752	1.64897	
2.10047	1.75838	
1.73382	4.23426	
5.69625	2.11277	
5.77048	6.0702	
4.01334	4.62478	
1.68204	0.716728	
4.23054	8.70356	
8.00255	7.20831	
0.124795	5.16567	
8.85689	3.01893	
9.51689	0.290909	
0.24587	9.97615	
8.02694	9.19726	
7.77072	3.251	
timestep = 61.15
vx	vy
4.07634	7.48396	
0.707352	5.26362	
1.37527	6.90779	
5.77951	6.2075	
6.11704	9.9703	
5.47353	1.64694	
2.09834	1.75603	
1.73076	4.23148	
5.69438	2.11129	
5.74655	6.07002	
4.01076	4.62293	
1.68021	0.714037	
4.22875	8.70185	
8.00006	7.20724	
0.122539	5.16323	
8.85553	3.01602	
9.51504	0.288356	
0.243494	9.97354	
8.02515	9.19573	
7.76907	3.24918	
timestep = 61.16
vx	vy
4.07543	7.48282	
0.704291	5.26263	
1.37301	6.90688	
5.75594	6.20763	
6.11495	9.96724	
5.47143	1.64462	
2.09663	1.75443	
1.72886	4.23059	
5.69179	2.1093	
5.7651	6.06618	
4.00795	4.62116	
1.67847	0.712344	
4.22746	8.69961	
7.99759	7.20567	
0.119316	5.16272	
8.85256	3.01511	
9.51188	0.287199	
0.241597	9.97338	
8.02258	9.19406	
7.76559	3.24711	
timestep = 61.17
vx	vy
4.07441	7.48006	
0.701669	5.26135	
1.37169	6.90485	
5.77572	6.20435	
6.11357	9.96502	
5.46995	1.64211	
2.09446	1.75281	
1.72676	4.22857	
5.68995	2.1065	
5.74229	6.06614	
4.0068	4.61847	
1.67645	0.710942	
4.22637	8.69776	
7.99574	7.20503	
0.116657	5.16208	
8.85021	3.01364	
9.50896	0.285634	
0.239111	9.97199	
8.02052	9.19196	
7.76354	3.24512	
timestep = 61.18
vx	vy
4.07191	7.47949	
0.698371	5.26058	
1.36904	6.90397	
5.75109	6.20527	
6.11111	9.96291	
5.46759	1.63974	
2.09137	1.75107	
1.72357	4.22736	
5.68804	2.10452	
5.76124	6.06351	
4.0032	4.6174	
1.67364	0.709792	
4.2235	8.69636	
7.99324	7.20348	
0.113886	5.1611	
8.84837	3.01266	
9.5071	0.284238	
0.236964	9.97113	
8.01839	9.19023	
7.76159	3.24407	
timestep = 61.19
vx	vy
4.06942	7.47644	
0.696545	5.258	
1.36679	6.90149	
5.77052	6.20089	
6.10839	9.96151	
5.46504	1.63843	
2.08925	1.74868	
1.72205	4.22473	
5.68653	2.10302	
5.73648	6.06325	
4.00226	4.61537	
1.67044	0.707608	
4.22059	8.69407	
7.99116	7.20044	
0.111624	5.15773	
8.84542	3.01036	
9.50507	0.28197	
0.234877	9.96778	
8.01651	9.18778	
7.75882	3.24253	
timestep = 61.2
vx	vy
4.06762	7.47535	
0.694472	5.2559	
1.36452	6.90072	
5.74673	6.20081	
6.10734	9.9592	
5.46356	1.63663	
2.08716	1.74567	
1.71959	4.22259	
5.68424	2.10156	
5.75744	6.05926	
3.99904	4.61378	
1.66884	0.704819	
4.21893	8.69162	
7.98984	7.19768	
0.110011	5.1552	
8.84455	3.00853	
9.50372	0.280171	
0.233005	9.96596	
8.01502	9.18631	
7.75768	3.24089	
timestep = 61.21
vx	vy
4.06563	7.47363	
0.691891	5.25454	
1.36234	6.89873	
5.76717	6.19811	
6.10548	9.95733	
5.46197	1.63451	
2.08529	1.7441	
1.71784	4.22185	
5.68306	2.0996	
5.73267	6.05937	
3.99862	4.61268	
1.66615	0.702584	
4.21711	8.68972	
7.9875	7.19622	
0.106961	5.15314	
8.84127	3.00598	
9.50059	0.277746	
0.230065	9.96358	
8.01281	9.18431	
7.75532	3.23807	
timestep = 61.22
vx	vy
4.0625	7.47305	
0.689613	5.25188	
1.35965	6.89681	
5.74194	6.1989	
6.10279	9.95583	
5.46	1.63257	
2.08302	1.74285	
1.71535	4.21999	
5.68127	2.09774	
5.75325	6.05609	
3.9957	4.61121	
1.66341	0.701852	
4.21387	8.68937	
7.98567	7.19431	
0.105248	5.15153	
8.83977	3.00447	
9.49914	0.275122	
0.227979	9.96215	
8.01079	9.18211	
7.75376	3.2367	
timestep = 61.23
vx	vy
4.06019	7.47098	
0.687289	5.25115	
1.35753	6.8962	
5.76302	6.19529	
6.10131	9.95387	
5.45776	1.63039	
2.08025	1.74001	
1.71235	4.21801	
5.67942	2.09631	
5.72848	6.0563	
3.99397	4.60935	
1.66126	0.699406	
4.2121	8.68677	
7.98385	7.19298	
0.103177	5.14995	
8.8378	3.00283	
9.497	0.274611	
0.225551	9.96091	
8.0091	9.1813	
7.75268	3.23525	
timestep = 61.24
vx	vy
4.05726	7.47007	
0.685526	5.24901	
1.35456	6.89418	
5.73761	6.19548	
6.09845	9.95345	
5.45552	1.62913	
2.07826	1.73872	
1.71103	4.21602	
5.67693	2.09371	
5.74865	6.0515	
3.99094	4.60643	
1.65869	0.698673	
4.20826	8.68623	
7.98043	7.19064	
0.100635	5.14803	
8.83612	3.00165	
9.49532	0.273173	
0.222987	9.9594	
8.0062	9.18013	
7.75013	3.23291	
timestep = 61.25
vx	vy
4.05519	7.46777	
0.684114	5.24715	
1.35311	6.89212	
5.75807	6.19325	
6.09541	9.95181	
5.45283	1.62758	
2.07629	1.73652	
1.70964	4.21452	
5.67456	2.09249	
5.72423	6.05254	
3.99018	4.60527	
1.65686	0.695621	
4.20611	8.68377	
7.97802	7.19005	
0.098671	5.14647	
8.83325	3.00019	
9.49265	0.270998	
0.22113	9.95656	
8.00325	9.17856	
7.74766	3.23201	
timestep = 61.26
vx	vy
4.05326	7.46619	
0.681612	5.24478	
1.35115	6.88976	
5.73355	6.1941	
6.09262	9.95062	
5.44992	1.62647	
2.07337	1.73495	
1.70663	4.21266	
5.67172	2.09111	
5.74365	6.05021	
3.98696	4.6045	
1.65507	0.693158	
4.20407	8.68211	
7.97535	7.18831	
0.0959938	5.1443	
8.83058	2.99843	
9.49022	0.268168	
0.21939	9.95345	
8.00063	9.17657	
7.74531	3.23106	
timestep = 61.27
vx	vy
4.05035	7.46408	
0.679211	5.24291	
1.3488	6.88809	
5.75221	6.19041	
6.08968	9.94872	
5.44794	1.6236	
2.07194	1.73211	
1.70452	4.20976	
5.66925	2.08856	
5.71879	6.04909	
3.98498	4.60081	
1.65321	0.691165	
4.20192	8.68055	
7.97326	7.18813	
0.094545	5.14317	
8.82835	2.99686	
9.4878	0.26691	
0.217765	9.95266	
7.99805	9.17577	
7.74251	3.22869	
timestep = 61.28
vx	vy
4.0492	7.46266	
0.678403	5.24206	
1.34749	6.88659	
5.73047	6.19041	
6.08734	9.94643	
5.44568	1.62117	
2.07049	1.7301	
1.70371	4.20844	
5.66729	2.08628	
5.7393	6.0465	
3.98349	4.59951	
1.65097	0.689359	
4.19982	8.67816	
7.97296	7.18557	
0.0938125	5.14148	
8.82659	2.99556	
9.48615	0.265386	
0.216403	9.95093	
7.99662	9.17352	
7.74074	3.22716	
timestep = 61.29
vx	vy
4.04596	7.45936	
0.676069	5.24085	
1.34477	6.88443	
5.74806	6.1861	
6.08529	9.94505	
5.44405	1.62048	
2.06851	1.72951	
1.70145	4.20722	
5.66597	2.08583	
5.7171	6.04679	
3.98165	4.5979	
1.64941	0.688249	
4.19723	8.67589	
7.97009	7.18425	
0.0922777	5.14089	
8.82602	2.99508	
9.48461	0.265263	
0.21428	9.9499	
7.9941	9.17218	
7.74019	3.22649	
timestep = 61.3
vx	vy
4.04433	7.45845	
0.674859	5.2404	
1.34321	6.8833	
5.72732	6.18622	
6.08317	9.94364	
5.44193	1.61845	
2.06667	1.72766	
1.70002	4.2059	
5.66372	2.08445	
5.73544	6.04488	
3.97948	4.59715	
1.64775	0.686299	
4.19493	8.674	
7.96838	7.18273	
0.0910518	5.13959	
8.82466	2.99364	
9.48302	0.264224	
0.212815	9.94855	
7.99197	9.17127	
7.73865	3.22542	
timestep = 61.31
vx	vy
4.04193	7.45706	
0.671886	5.23843	
1.34047	6.88223	
5.74435	6.18242	
6.08083	9.94181	
5.43895	1.61699	
2.06379	1.7254	
1.69711	4.2043	
5.66064	2.0839	
5.71255	6.0453	
3.97726	4.59623	
1.64498	0.684404	
4.19284	8.67227	
7.96536	7.18077	
0.0877696	5.1371	
8.821	2.9913	
9.47942	0.262313	
0.209673	9.94691	
7.98911	9.16963	
7.73529	3.22396	
timestep = 61.32
vx	vy
4.03991	7.4555	
0.669012	5.23534	
1.33809	6.88035	
5.72087	6.18154	
6.07918	9.94024	
5.43682	1.61568	
2.06168	1.723	
1.69401	4.20143	
5.65826	2.0825	
5.73024	6.04185	
3.97397	4.59415	
1.64327	0.682695	
4.19158	8.67071	
7.96324	7.1781	
0.0851253	5.13472	
8.81803	2.98954	
9.47701	0.260209	
0.207727	9.94485	
7.98718	9.1678	
7.73252	3.22278	
timestep = 61.33
vx	vy
4.03812	7.45439	
0.667039	5.23346	
1.337	6.8787	
5.73947	6.17857	
6.07683	9.93948	
5.43473	1.61494	
2.05935	1.72193	
1.69199	4.20033	
5.65599	2.0806	
5.70559	6.04101	
3.97204	4.59211	
1.64084	0.681627	
4.18963	8.66998	
7.96149	7.17647	
0.0832289	5.13218	
8.8152	2.98748	
9.47491	0.258199	
0.20619	9.94284	
7.98569	9.16622	
7.72913	3.21977	
timestep = 61.34
vx	vy
4.03664	7.45296	
0.664493	5.23125	
1.33419	6.87697	
5.71456	6.17864	
6.07555	9.93687	
5.43229	1.6133	
2.05739	1.71979	
1.68917	4.19908	
5.65276	2.07995	
5.72482	6.03777	
3.96804	4.59197	
1.63975	0.678621	
4.18869	8.66727	
7.95907	7.17364	
0.0803809	5.12965	
8.81276	2.98504	
9.47273	0.255895	
0.204226	9.94033	
7.9837	9.16419	
7.72593	3.21831	
timestep = 61.35
vx	vy
4.03465	7.45045	
0.662602	5.22917	
1.33212	6.87521	
5.7348	6.17503	
6.0748	9.9351	
5.43047	1.61205	
2.0556	1.71747	
1.68648	4.19717	
5.65073	2.0792	
5.6997	6.038	
3.96501	4.59065	
1.63835	0.675903	
4.18752	8.66481	
7.95844	7.17221	
0.0796942	5.12767	
8.81217	2.98289	
9.47198	0.254319	
0.203105	9.93798	
7.98332	9.16296	
7.72419	3.21693	
timestep = 61.36
vx	vy
4.03325	7.44887	
0.660011	5.22727	
1.3304	6.87319	
5.70971	6.17562	
6.07308	9.93392	
5.42905	1.61091	
2.0536	1.71569	
1.68436	4.19542	
5.64937	2.07758	
5.72245	6.03342	
3.96308	4.58838	
1.63619	0.673676	
4.1855	8.66291	
7.95616	7.17072	
0.0768536	5.12657	
8.81003	2.98192	
9.4692	0.253441	
0.200444	9.93644	
7.98096	9.16262	
7.72273	3.21532	
timestep = 61.37
vx	vy
4.03128	7.44662	
0.658204	5.22527	
1.32874	6.87082	
5.73221	6.17281	
6.07052	9.93216	
5.42616	1.60877	
2.05132	1.71406	
1.68213	4.19351	
5.64767	2.07516	
5.69604	6.03382	
3.96198	4.58624	
1.63367	0.672593	
4.18338	8.6617	
7.95496	7.16942	
0.0754583	5.12493	
8.80761	2.98004	
9.46699	0.250734	
0.198903	9.93438	
7.97935	9.15998	
7.72068	3.21345	
timestep = 61.38
vx	vy
4.02979	7.4438	
0.655638	5.22242	
1.32628	6.86809	
5.70575	6.17169	
6.0694	9.9293	
5.42423	1.60654	
2.04881	1.71191	
1.67917	4.19077	
5.64559	2.07288	
5.7177	6.02871	
3.95855	4.58397	
1.63163	0.669996	
4.18176	8.65909	
7.95295	7.16616	
0.072684	5.1222	
8.80563	2.97707	
9.46541	0.24803	
0.197016	9.93193	
7.97835	9.15731	
7.71878	3.21078	
timestep = 61.39
vx	vy
4.02784	7.44081	
0.65384	5.2201	
1.32448	6.86556	
5.72751	6.16813	
6.06566	9.92734	
5.42112	1.60478	
2.04678	1.7102	
1.67798	4.18859	
5.64246	2.07144	
5.69209	6.02925	
3.95694	4.58175	
1.62976	0.668444	
4.17898	8.65715	
7.95015	7.16482	
0.0710082	5.12081	
8.80384	2.97593	
9.46253	0.246021	
0.195289	9.92991	
7.97465	9.15496	
7.71602	3.2098	
timestep = 61.4
vx	vy
4.02721	7.43949	
0.652435	5.21789	
1.32275	6.86299	
5.70366	6.16951	
6.06342	9.92633	
5.41883	1.60306	
2.04535	1.70824	
1.67729	4.18631	
5.64098	2.06964	
5.71515	6.02646	
3.95575	4.58017	
1.62773	0.666159	
4.17711	8.6557	
7.94921	7.16334	
0.0696943	5.11884	
8.80231	2.97468	
9.46042	0.243609	
0.193801	9.92699	
7.97284	9.15336	
7.71448	3.20897	
timestep = 61.41
vx	vy
4.02513	7.4368	
0.651151	5.2159	
1.32108	6.86078	
5.72491	6.16616	
6.0616	9.92421	
5.41753	1.60069	
2.04448	1.70522	
1.67611	4.18382	
5.63821	2.0674	
5.68965	6.02611	
3.95426	4.57724	
1.62667	0.662818	
4.17548	8.65283	
7.94656	7.16231	
0.0681382	5.11672	
8.80052	2.97298	
9.45824	0.241736	
0.192016	9.92441	
7.97022	9.15192	
7.71165	3.20681	
timestep = 61.42
vx	vy
4.02394	7.43458	
0.64828	5.21352	
1.31854	6.85784	
5.70118	6.16608	
6.06049	9.92287	
5.41602	1.59969	
2.04225	1.70414	
1.6739	4.18197	
5.63695	2.06551	
5.71163	6.02253	
3.95212	4.57549	
1.624	0.661215	
4.17382	8.65108	
7.94531	7.15958	
0.0657216	5.11448	
8.79898	2.97169	
9.45564	0.239421	
0.189118	9.92178	
7.96881	9.14948	
7.71045	3.20534	
timestep = 61.43
vx	vy
4.02076	7.43272	
0.64679	5.21212	
1.31669	6.85722	
5.72025	6.16144	
6.05867	9.9203	
5.41459	1.59772	
2.04108	1.70254	
1.67153	4.18021	
5.63535	2.06281	
5.68705	6.02162	
3.95045	4.57341	
1.62292	0.66001	
4.1719	8.64984	
7.94313	7.15748	
0.0648386	5.11186	
8.79747	2.96813	
9.45445	0.236889	
0.188133	9.92078	
7.96693	9.14696	
7.70869	3.20148	
timestep = 61.44
vx	vy
4.01846	7.43141	
0.644203	5.20893	
1.31432	6.85508	
5.69622	6.16067	
6.05683	9.9196	
5.41276	1.59705	
2.03942	1.70081	
1.66872	4.17774	
5.63254	2.06229	
5.70524	6.01834	
3.94717	4.57213	
1.62135	0.65832	
4.1704	8.64899	
7.9408	7.15501	
0.0621413	5.10919	
8.79433	2.96639	
9.45204	0.234976	
0.186124	9.91846	
7.96471	9.1457	
7.70548	3.20081	
timestep = 61.45
vx	vy
4.01691	7.43002	
0.642141	5.20812	
1.31263	6.8538	
5.71558	6.15778	
6.05423	9.91782	
5.40994	1.59572	
2.03669	1.69968	
1.66686	4.17755	
5.63066	2.06141	
5.68311	6.01927	
3.94584	4.57143	
1.61933	0.656658	
4.16798	8.64709	
7.93847	7.15383	
0.0604192	5.10784	
8.79311	2.96529	
9.44968	0.233897	
0.184097	9.91704	
7.96214	9.14421	
7.70395	3.19925	
timestep = 61.46
vx	vy
4.0139	7.42852	
0.639253	5.20717	
1.30947	6.85221	
5.6919	6.15788	
6.05198	9.91583	
5.40843	1.59352	
2.03483	1.69861	
1.66442	4.17619	
5.62928	2.05879	
5.7016	6.01594	
3.94392	4.56944	
1.61618	0.655147	
4.16505	8.64552	
7.93567	7.15289	
0.057227	5.10755	
8.78991	2.96377	
9.44698	0.232657	
0.180812	9.91605	
7.95979	9.14283	
7.70148	3.19693	
timestep = 61.47
vx	vy
4.01078	7.42626	
0.636333	5.20539	
1.30737	6.85056	
5.70996	6.15432	
6.04874	9.91385	
5.40539	1.59168	
2.0316	1.69627	
1.66078	4.17426	
5.62674	2.05784	
5.67737	6.01598	
3.94171	4.56737	
1.61359	0.652842	
4.1625	8.64322	
7.93316	7.15208	
0.0549446	5.10627	
8.78684	2.96279	
9.44427	0.231747	
0.178747	9.91468	
7.95708	9.14179	
7.69908	3.19599	
timestep = 61.48
vx	vy
4.00901	7.42477	
0.634105	5.20435	
1.30501	6.84927	
5.68735	6.1539	
6.04699	9.91103	
5.4036	1.58949	
2.03016	1.69501	
1.65875	4.17322	
5.62453	2.05629	
5.69647	6.01318	
3.93888	4.56615	
1.61195	0.651713	
4.16091	8.64116	
7.93208	7.15007	
0.0535775	5.10549	
8.78531	2.96184	
9.44246	0.230533	
0.177199	9.91409	
7.95534	9.13957	
7.69718	3.19469	
timestep = 61.49
vx	vy
4.00786	7.42327	
0.63237	5.20165	
1.30339	6.84708	
5.70714	6.15135	
6.04496	9.91049	
5.40066	1.5888	
2.02762	1.69313	
1.65697	4.17127	
5.62216	2.05528	
5.67411	6.01371	
3.93751	4.56458	
1.61004	0.649593	
4.15911	8.64011	
7.9301	7.14903	
0.051689	5.10285	
8.78344	2.96025	
9.44003	0.228229	
0.175201	9.91102	
7.95304	9.13824	
7.69528	3.1937	
timestep = 61.5
vx	vy
4.00549	7.42125	
0.630548	5.20016	
1.30133	6.84529	
5.68314	6.15052	
6.04242	9.90732	
5.3988	1.58616	
2.02571	1.69092	
1.65511	4.16968	
5.62051	2.05261	
5.69435	6.00987	
3.93638	4.56279	
1.60712	0.647211	
4.15623	8.63713	
7.92731	7.14576	
0.048735	5.10051	
8.77986	2.95787	
9.43733	0.226028	
0.172382	9.90892	
7.95048	9.13542	
7.6928	3.19089	
timestep = 61.51
vx	vy
4.00331	7.41934	
0.62893	5.19801	
1.29894	6.84316	
5.70437	6.14785	
6.0407	9.90575	
5.39633	1.5835	
2.02328	1.68768	
1.65298	4.16708	
5.61771	2.05097	
5.66853	6.01071	
3.93377	4.56095	
1.60503	0.644453	
4.15402	8.63498	
7.92561	7.14454	
0.047517	5.09814	
8.77896	2.95586	
9.43606	0.22381	
0.170494	9.90605	
7.94907	9.1338	
7.69057	3.18981	
timestep = 61.52
vx	vy
4.00033	7.41815	
0.626473	5.19567	
1.29585	6.84104	
5.67689	6.14933	
6.03783	9.90447	
5.39427	1.58162	
2.02142	1.68479	
1.65124	4.16474	
5.61627	2.04868	
5.69091	6.00717	
3.93181	4.559	
1.60237	0.641509	
4.15062	8.63279	
7.92196	7.14238	
0.0443808	5.09576	
8.77629	2.95434	
9.4335	0.221429	
0.167622	9.90297	
7.94593	9.13233	
7.68823	3.18845	
timestep = 61.53
vx	vy
3.999	7.41589	
0.625059	5.19369	
1.29448	6.83909	
5.70123	6.14581	
6.03611	9.90252	
5.39207	1.57945	
2.01949	1.6825	
1.64952	4.16274	
5.61378	2.04632	
5.66368	6.00623	
3.93082	4.55625	
1.60085	0.639569	
4.1494	8.63075	
7.92027	7.14061	
0.0427019	5.0935	
8.77408	2.95235	
9.43094	0.219378	
0.16566	9.90117	
7.9439	9.13034	
7.68599	3.18575	
timestep = 61.54
vx	vy
3.9973	7.41428	
0.622456	5.19202	
1.29226	6.837	
5.6745	6.14565	
6.03462	9.90069	
5.39012	1.57691	
2.01611	1.6803	
1.64651	4.16057	
5.61171	2.04374	
5.68718	6.00133	
3.92753	4.55384	
1.59749	0.638088	
4.14701	8.62876	
7.9192	7.13752	
0.0403549	5.09142	
8.77243	2.95062	
9.42908	0.217925	
0.162906	9.89976	
7.94318	9.12851	
7.68454	3.18355	
timestep = 61.55
vx	vy
3.99549	7.41232	
0.620406	5.19097	
1.29035	6.83548	
5.69735	6.1419	
6.03286	9.89895	
5.38849	1.57464	
2.0145	1.67855	
1.64491	4.15922	
5.60937	2.04105	
5.66036	6.00019	
3.92577	4.55117	
1.59546	0.636511	
4.14561	8.62701	
7.91801	7.13623	
0.0388182	5.08993	
8.77065	2.94837	
9.42667	0.216641	
0.160855	9.89879	
7.94148	9.12725	
7.68215	3.18032	
timestep = 61.56
vx	vy
3.99355	7.41096	
0.61813	5.18854	
1.28835	6.83366	
5.67123	6.14175	
6.03039	9.89718	
5.3857	1.57276	
2.01178	1.67626	
1.64209	4.157	
5.60677	2.03861	
5.68242	5.99613	
3.92224	4.5494	
1.59301	0.634764	
4.14362	8.62529	
7.91709	7.13285	
0.0370529	5.08731	
8.76848	2.946	
9.42471	0.214222	
0.159292	9.89655	
7.93996	9.12496	
7.68008	3.17853	
timestep = 61.57
vx	vy
3.99164	7.40817	
0.616829	5.18576	
1.28587	6.83138	
5.69285	6.13692	
6.02921	9.89544	
5.38429	1.57172	
2.0102	1.67511	
1.64127	4.15515	
5.60551	2.03772	
5.65801	5.996	
3.92137	4.54808	
1.59074	0.63336	
4.14136	8.62383	
7.91491	7.13065	
0.0351164	5.08502	
8.76762	2.94326	
9.42324	0.211968	
0.156639	9.89461	
7.93852	9.1227	
7.67882	3.17677	
timestep = 61.58
vx	vy
3.98883	7.4066	
0.615309	5.1843	
1.284	6.83062	
5.66788	6.13557	
6.02648	9.8933	
5.3816	1.56975	
2.00756	1.6734	
1.63859	4.15268	
5.60336	2.03568	
5.67877	5.99236	
3.91796	4.5463	
1.58892	0.632479	
4.13847	8.62251	
7.91306	7.12807	
0.034153	5.08347	
8.76668	2.94081	
9.42249	0.210575	
0.155682	9.89415	
7.93669	9.12092	
7.67778	3.1749	
timestep = 61.59
vx	vy
3.98588	7.40441	
0.613397	5.18216	
1.28199	6.82861	
5.68759	6.13182	
6.02365	9.89139	
5.37938	1.567	
2.00492	1.67031	
1.63682	4.15	
5.60112	2.03375	
5.65358	5.99221	
3.91651	4.54398	
1.58607	0.629453	
4.13523	8.62033	
7.90947	7.12706	
0.0313147	5.08132	
8.76391	2.93793	
9.42013	0.208604	
0.152826	9.89179	
7.93393	9.11975	
7.67527	3.17269	
timestep = 61.6
vx	vy
3.98426	7.40242	
0.611659	5.18006	
1.28099	6.82584	
5.66399	6.13188	
6.02246	9.88946	
5.37837	1.56429	
2.00294	1.66791	
1.63463	4.1475	
5.59951	2.03094	
5.67455	5.98786	
3.91437	4.54068	
1.58437	0.62674	
4.13391	8.61798	
7.90798	7.12607	
0.0293032	5.08045	
8.7618	2.93674	
9.41849	0.207199	
0.150884	9.88999	
7.93262	9.11872	
7.67414	3.17055	
timestep = 61.61
vx	vy
3.98195	7.39935	
0.60944	5.17854	
1.27891	6.82366	
5.68355	6.12747	
6.02076	9.88751	
5.3764	1.56287	
2.00027	1.66684	
1.63245	4.14579	
5.5981	2.0287	
5.65041	5.98668	
3.91341	4.5376	
1.58171	0.625572	
4.13164	8.6161	
7.90467	7.12495	
0.0259774	5.07936	
8.75896	2.93527	
9.41606	0.205976	
0.147766	9.88894	
7.93048	9.11685	
7.67238	3.16799	
timestep = 61.62
vx	vy
3.98056	7.39869	
0.607275	5.17755	
1.27725	6.82251	
5.66071	6.12793	
6.01969	9.88589	
5.37451	1.56039	
1.99793	1.6653	
1.62959	4.14385	
5.59596	2.02616	
5.6696	5.98385	
3.91061	4.53585	
1.57993	0.624701	
4.13079	8.61557	
7.90363	7.12421	
0.023828	5.07838	
8.75653	2.93347	
9.41444	0.20402	
0.146154	9.8882	
7.92952	9.11529	
7.67079	3.16629	
timestep = 61.63
vx	vy
3.97847	7.39754	
0.605972	5.17581	
1.27571	6.82147	
5.67885	6.12536	
6.01689	9.88408	
5.37207	1.55784	
1.99621	1.66271	
1.62856	4.14152	
5.59367	2.023	
5.6466	5.98396	
3.9096	4.53299	
1.57757	0.623185	
4.12851	8.61469	
7.90148	7.12389	
0.0218483	5.07674	
8.7536	2.93145	
9.4124	0.201549	
0.144454	9.88658	
7.92727	9.11339	
7.66779	3.164	
timestep = 61.64
vx	vy
3.97695	7.39656	
0.60501	5.17445	
1.27488	6.82005	
5.65673	6.12553	
6.01468	9.88187	
5.37061	1.55621	
1.99426	1.66183	
1.62758	4.14085	
5.59124	2.02069	
5.66435	5.98122	
3.90715	4.5319	
1.57554	0.62207	
4.12622	8.61325	
7.89929	7.12172	
0.019648	5.07503	
8.75147	2.92987	
9.41137	0.199242	
0.142973	9.88484	
7.92567	9.11056	
7.6651	3.1619	
timestep = 61.65
vx	vy
3.97417	7.39353	
0.601881	5.17252	
1.27225	6.81726	
5.67331	6.12115	
6.01309	9.88043	
5.36922	1.55562	
1.99231	1.6614	
1.62486	4.13987	
5.58941	2.02048	
5.64256	5.98159	
3.90485	4.53059	
1.57407	0.621345	
4.12491	8.6112	
7.89691	7.11935	
0.0172776	5.07341	
8.7498	2.92951	
9.40914	0.198233	
0.140475	9.88306	
7.92327	9.10804	
7.66365	3.16147	
timestep = 61.66
vx	vy
3.97147	7.39137	
0.600713	5.17151	
1.27005	6.81564	
5.65146	6.12041	
6.01054	9.87779	
5.36645	1.55419	
1.98982	1.66003	
1.6229	4.13897	
5.58748	2.01995	
5.65952	5.97924	
3.90228	4.52974	
1.57166	0.619209	
4.1215	8.60806	
7.89426	7.11756	
0.0152929	5.07281	
8.74788	2.9293	
9.40825	0.197619	
0.138726	9.88198	
7.92125	9.10638	
7.66158	3.1611	
timestep = 61.67
vx	vy
3.96966	7.38957	
0.599807	5.16908	
1.26856	6.81377	
5.66998	6.1167	
6.00884	9.87622	
5.36519	1.55258	
1.98886	1.65781	
1.62252	4.13661	
5.58607	2.01874	
5.63804	5.97945	
3.90142	4.52797	
1.57011	0.61769	
4.11945	8.60662	
7.89285	7.11551	
0.0145655	5.06993	
8.74707	2.92724	
9.40712	0.195034	
0.137328	9.87976	
7.91953	9.10401	
7.6599	3.15978	
timestep = 61.68
vx	vy
3.96845	7.38753	
0.598168	5.16768	
1.26692	6.81127	
5.64798	6.11556	
6.00697	9.87437	
5.363	1.55052	
1.98779	1.65633	
1.62105	4.13485	
5.5843	2.01638	
5.65742	5.97556	
3.89969	4.52579	
1.56908	0.616444	
4.11861	8.60422	
7.89207	7.11174	
0.0133338	5.06748	
8.74464	2.92566	
9.40489	0.1934	
0.136236	9.87776	
7.91751	9.1013	
7.65782	3.1575	
timestep = 61.69
vx	vy
3.96535	7.38507	
0.595334	5.16473	
1.26386	6.80918	
5.6663	6.11136	
6.00502	9.8712	
5.36144	1.54745	
1.98588	1.65333	
1.6188	4.1319	
5.58307	2.01314	
5.63344	5.9742	
3.89785	4.52255	
1.56718	0.613968	
